clinical_drug_form	ingredient
DRON:00030641	CHEBI:2955
DRON:00030642	CHEBI:5134
DRON:00030643	DRON:00018202
DRON:00030644	CHEBI:17579
DRON:00030644	DRON:00018177
DRON:00030645	CHEBI:28623
DRON:00030645	CHEBI:28824
DRON:00030645	DRON:00016331
DRON:00030646	CHEBI:15356
DRON:00030646	CHEBI:15956
DRON:00030646	CHEBI:30563
DRON:00030647	DRON:00016332
DRON:00030648	CHEBI:37397
DRON:00030648	CHEBI:5417
DRON:00030648	CHEBI:9349
DRON:00030649	CHEBI:37397
DRON:00030649	CHEBI:5417
DRON:00030650	DRON:00017909
DRON:00030650	DRON:00019436
DRON:00030651	CHEBI:240107
DRON:00030652	DRON:00018796
DRON:00030653	CHEBI:75922
DRON:00030654	CHEBI:30915
DRON:00030655	CHEBI:22494
DRON:00030656	DRON:00018226
DRON:00030656	DRON:00020291
DRON:00030657	CHEBI:30251
DRON:00030658	CHEBI:10093
DRON:00030658	CHEBI:29016
DRON:00030658	DRON:00016790
DRON:00030659	CHEBI:33234
DRON:00030659	DRON:00016789
DRON:00030660	DRON:00016786
DRON:00030660	DRON:00017963
DRON:00030661	CHEBI:4636
DRON:00030661	CHEBI:8093
DRON:00030661	CHEBI:94484
DRON:00030662	CHEBI:17750
DRON:00030662	CHEBI:24859
DRON:00030662	DRON:00018285
DRON:00030662	DRON:00018286
DRON:00030663	DRON:00017218
DRON:00030663	DRON:00017221
DRON:00030663	DRON:00018285
DRON:00030663	DRON:00018799
DRON:00030664	CHEBI:48923
DRON:00030665	CHEBI:50845
DRON:00030666	CHEBI:27306
DRON:00030666	CHEBI:27732
DRON:00030666	CHEBI:46195
DRON:00030666	DRON:00017590
DRON:00030667	DRON:00017649
DRON:00030667	DRON:00017897
DRON:00030668	CHEBI:31607
DRON:00030668	CHEBI:4903
DRON:00030668	CHEBI:7627
DRON:00030669	DRON:00018800
DRON:00030670	DRON:00018828
DRON:00030671	DRON:00018802
DRON:00030672	CHEBI:3398
DRON:00030672	CHEBI:51209
DRON:00030673	CHEBI:15365
DRON:00030673	CHEBI:51209
DRON:00030673	CHEBI:52010
DRON:00030674	CHEBI:15365
DRON:00030674	CHEBI:51209
DRON:00030675	CHEBI:46195
DRON:00030675	CHEBI:51209
DRON:00030675	CHEBI:5551
DRON:00030676	CHEBI:27732
DRON:00030677	CHEBI:190523
DRON:00030677	DRON:00018226
DRON:00030678	DRON:00016790
DRON:00030678	DRON:00018889
DRON:00030678	DRON:00020102
DRON:00030679	DRON:00016889
DRON:00030680	CHEBI:16335
DRON:00030681	CHEBI:22652
DRON:00030681	CHEBI:28775
DRON:00030681	DRON:00018133
DRON:00030682	CHEBI:22652
DRON:00030682	CHEBI:28527
DRON:00030682	CHEBI:28775
DRON:00030682	DRON:00018133
DRON:00030683	DRON:00018822
DRON:00030684	CHEBI:4470
DRON:00030684	CHEBI:46195
DRON:00030684	CHEBI:4636
DRON:00030684	CHEBI:51209
DRON:00030685	CHEBI:4470
DRON:00030685	CHEBI:51209
DRON:00030685	CHEBI:52010
DRON:00030686	DRON:00020259
DRON:00030687	CHEBI:6762
DRON:00030687	CHEBI:8093
DRON:00030688	DRON:00017649
DRON:00030689	DRON:00018807
DRON:00030690	CHEBI:5118
DRON:00030691	DRON:00016359
DRON:00030691	DRON:00016790
DRON:00030692	CHEBI:17439
DRON:00030692	CHEBI:27470
DRON:00030692	DRON:00016360
DRON:00030693	CHEBI:17439
DRON:00030693	CHEBI:27306
DRON:00030693	CHEBI:27470
DRON:00030694	CHEBI:61995
DRON:00030694	DRON:00020102
DRON:00030695	DRON:00017500
DRON:00030696	CHEBI:136609
DRON:00030696	DRON:00019218
DRON:00030697	CHEBI:136609
DRON:00030697	DRON:00018919
DRON:00030698	DRON:00018919
DRON:00030698	DRON:00019218
DRON:00030699	DRON:00017909
DRON:00030699	DRON:00018201
DRON:00030700	DRON:00016786
DRON:00030700	DRON:00018914
DRON:00030701	CHEBI:22652
DRON:00030701	DRON:00018239
DRON:00030702	DRON:00018815
DRON:00030702	DRON:00018818
DRON:00030703	DRON:00018041
DRON:00030703	DRON:00018816
DRON:00030703	DRON:00018818
DRON:00030703	DRON:00018911
DRON:00030704	CHEBI:17439
DRON:00030704	CHEBI:22652
DRON:00030704	CHEBI:27470
DRON:00030704	CHEBI:31607
DRON:00030705	CHEBI:31832
DRON:00030705	CHEBI:36773
DRON:00030705	DRON:00018199
DRON:00030705	DRON:00018290
DRON:00030706	CHEBI:32234
DRON:00030706	CHEBI:61468
DRON:00030707	CHEBI:22652
DRON:00030707	DRON:00016788
DRON:00030707	DRON:00018133
DRON:00030708	CHEBI:116735
DRON:00030708	CHEBI:34393
DRON:00030709	CHEBI:33235
DRON:00030710	CHEBI:27810
DRON:00030711	DRON:00019101
DRON:00030712	DRON:00016375
DRON:00030713	CHEBI:17234
DRON:00030713	CHEBI:28304
DRON:00030714	CHEBI:12777
DRON:00030714	CHEBI:33234
DRON:00030715	DRON:00017973
DRON:00030716	DRON:00018821
DRON:00030717	CHEBI:12777
DRON:00030717	CHEBI:33234
DRON:00030717	CHEBI:61995
DRON:00030718	DRON:00018822
DRON:00030719	CHEBI:27547
DRON:00030719	CHEBI:28838
DRON:00030719	CHEBI:33234
DRON:00030720	DRON:00018041
DRON:00030720	DRON:00018911
DRON:00030721	CHEBI:33234
DRON:00030721	DRON:00018824
DRON:00030721	DRON:00019910
DRON:00030722	CHEBI:22653
DRON:00030723	CHEBI:17987
DRON:00030724	CHEBI:116735
DRON:00030724	CHEBI:15676
DRON:00030724	CHEBI:36773
DRON:00030724	CHEBI:61468
DRON:00030724	DRON:00018201
DRON:00030724	DRON:00018231
DRON:00030725	CHEBI:15676
DRON:00030725	CHEBI:4724
DRON:00030726	CHEBI:149836
DRON:00030727	CHEBI:22652
DRON:00030727	CHEBI:28775
DRON:00030727	DRON:00017975
DRON:00030728	CHEBI:22494
DRON:00030729	CHEBI:17754
DRON:00030730	CHEBI:116735
DRON:00030730	CHEBI:17754
DRON:00030730	DRON:00018290
DRON:00030731	CHEBI:116735
DRON:00030731	DRON:00018290
DRON:00030732	CHEBI:31832
DRON:00030732	CHEBI:36773
DRON:00030732	DRON:00018236
DRON:00030732	DRON:00018290
DRON:00030733	CHEBI:31832
DRON:00030733	CHEBI:36773
DRON:00030733	DRON:00018199
DRON:00030733	DRON:00018290
DRON:00030734	CHEBI:15882
DRON:00030734	CHEBI:36773
DRON:00030734	DRON:00018231
DRON:00030734	DRON:00018290
DRON:00030735	CHEBI:15676
DRON:00030735	CHEBI:15882
DRON:00030735	CHEBI:36773
DRON:00030735	DRON:00018290
DRON:00030736	CHEBI:61468
DRON:00030736	CHEBI:8357
DRON:00030737	CHEBI:140618
DRON:00030737	CHEBI:9765
DRON:00030737	DRON:00017813
DRON:00030738	DRON:00018827
DRON:00030738	DRON:00018828
DRON:00030739	CHEBI:229860
DRON:00030739	CHEBI:47554
DRON:00030740	CHEBI:15354
DRON:00030741	CHEBI:9649
DRON:00030742	CHEBI:15882
DRON:00030742	CHEBI:86463
DRON:00030743	DRON:00020180
DRON:00030744	CHEBI:116735
DRON:00030744	CHEBI:16236
DRON:00030744	DRON:00016396
DRON:00030745	CHEBI:116735
DRON:00030745	CHEBI:48981
DRON:00030746	CHEBI:16586
DRON:00030747	CHEBI:3398
DRON:00030748	CHEBI:31336
DRON:00030749	CHEBI:5779
DRON:00030750	CHEBI:52010
DRON:00030750	CHEBI:8093
DRON:00030751	CHEBI:6762
DRON:00030751	CHEBI:8093
DRON:00030752	DRON:00018184
DRON:00030753	CHEBI:33118
DRON:00030753	DRON:00016399
DRON:00030754	CHEBI:17987
DRON:00030755	CHEBI:15676
DRON:00030755	CHEBI:4724
DRON:00030756	CHEBI:116735
DRON:00030756	DRON:00018290
DRON:00030757	CHEBI:32914
DRON:00030758	CHEBI:140503
DRON:00030759	CHEBI:50305
DRON:00030760	CHEBI:22652
DRON:00030760	CHEBI:27306
DRON:00030760	DRON:00018268
DRON:00030761	DRON:00018108
DRON:00030762	CHEBI:3312
DRON:00030763	CHEBI:42944
DRON:00030764	DRON:00017628
DRON:00030765	CHEBI:135611
DRON:00030765	CHEBI:16236
DRON:00030766	CHEBI:9014
DRON:00030767	DRON:00019012
DRON:00030768	CHEBI:9147
DRON:00030768	DRON:00016938
DRON:00030769	CHEBI:135361
DRON:00030769	CHEBI:52010
DRON:00030770	CHEBI:5108
DRON:00030771	CHEBI:15551
DRON:00030772	CHEBI:16708
DRON:00030772	CHEBI:17234
DRON:00030773	CHEBI:5391
DRON:00030774	CHEBI:24267
DRON:00030774	CHEBI:31793
DRON:00030775	CHEBI:6970
DRON:00030776	CHEBI:16199
DRON:00030777	CHEBI:16199
DRON:00030777	DRON:00017497
DRON:00030777	DRON:00018285
DRON:00030778	CHEBI:6375
DRON:00030779	CHEBI:6375
DRON:00030780	CHEBI:15676
DRON:00030780	CHEBI:61468
DRON:00030781	CHEBI:27902
DRON:00030782	CHEBI:3175
DRON:00030782	CHEBI:39465
DRON:00030783	CHEBI:82941
DRON:00030784	CHEBI:31536
DRON:00030785	CHEBI:5551
DRON:00030785	CHEBI:8093
DRON:00030785	CHEBI:94484
DRON:00030786	CHEBI:5739
DRON:00030787	DRON:00018833
DRON:00030788	CHEBI:6741
DRON:00030789	CHEBI:100241
DRON:00030790	CHEBI:135122
DRON:00030791	CHEBI:50845
DRON:00030792	CHEBI:3398
DRON:00030792	CHEBI:5779
DRON:00030792	CHEBI:8093
DRON:00030793	CHEBI:31781
DRON:00030793	CHEBI:45409
DRON:00030794	CHEBI:50924
DRON:00030795	CHEBI:205919
DRON:00030796	CHEBI:49005
DRON:00030797	CHEBI:28918
DRON:00030797	DRON:00018837
DRON:00030798	DRON:00018837
DRON:00030799	CHEBI:142290
DRON:00030800	CHEBI:31397
DRON:00030801	CHEBI:22652
DRON:00030802	CHEBI:16794
DRON:00030802	CHEBI:4470
DRON:00030802	CHEBI:52010
DRON:00030803	CHEBI:50122
DRON:00030803	CHEBI:5383
DRON:00030804	CHEBI:46195
DRON:00030804	CHEBI:4636
DRON:00030804	CHEBI:8093
DRON:00030805	CHEBI:46195
DRON:00030805	CHEBI:5551
DRON:00030806	CHEBI:3398
DRON:00030806	CHEBI:8093
DRON:00030807	DRON:00020195
DRON:00030808	CHEBI:4470
DRON:00030808	CHEBI:46195
DRON:00030808	CHEBI:51380
DRON:00030809	DRON:00020293
DRON:00030810	CHEBI:16389
DRON:00030811	CHEBI:63791
DRON:00030812	CHEBI:17486
DRON:00030812	CHEBI:34918
DRON:00030812	CHEBI:6824
DRON:00030812	CHEBI:6872
DRON:00030813	CHEBI:29708
DRON:00030814	CHEBI:5050
DRON:00030814	CHEBI:51209
DRON:00030815	CHEBI:63612
DRON:00030816	CHEBI:3183
DRON:00030816	CHEBI:4470
DRON:00030816	CHEBI:8093
DRON:00030817	CHEBI:3398
DRON:00030817	CHEBI:4470
DRON:00030817	CHEBI:51209
DRON:00030818	CHEBI:4636
DRON:00030818	CHEBI:8093
DRON:00030818	CHEBI:94484
DRON:00030819	CHEBI:4636
DRON:00030819	CHEBI:5779
DRON:00030819	CHEBI:8093
DRON:00030820	CHEBI:8093
DRON:00030820	CHEBI:94484
DRON:00030821	CHEBI:51209
DRON:00030821	CHEBI:94484
DRON:00030822	CHEBI:5108
DRON:00030823	CHEBI:17650
DRON:00030823	CHEBI:6456
DRON:00030824	CHEBI:465284
DRON:00030825	CHEBI:28674
DRON:00030825	CHEBI:53248
DRON:00030826	CHEBI:4470
DRON:00030826	CHEBI:46195
DRON:00030826	CHEBI:4636
DRON:00030827	CHEBI:16336
DRON:00030828	CHEBI:64073
DRON:00030829	DRON:00018843
DRON:00030830	CHEBI:4470
DRON:00030830	CHEBI:46195
DRON:00030830	CHEBI:51380
DRON:00030831	CHEBI:27732
DRON:00030832	DRON:00018197
DRON:00030833	DRON:00018209
DRON:00030834	CHEBI:15676
DRON:00030834	CHEBI:61468
DRON:00030835	DRON:00016431
DRON:00030835	DRON:00017238
DRON:00030836	DRON:00016923
DRON:00030836	DRON:00017209
DRON:00030837	CHEBI:50275
DRON:00030838	DRON:00018844
DRON:00030839	CHEBI:4325
DRON:00030840	DRON:00020129
DRON:00030841	CHEBI:291342
DRON:00030842	CHEBI:6754
DRON:00030843	CHEBI:6538
DRON:00030844	CHEBI:27779
DRON:00030845	CHEBI:63620
DRON:00030846	CHEBI:9398
DRON:00030847	CHEBI:107736
DRON:00030848	CHEBI:4562
DRON:00030849	CHEBI:52010
DRON:00030849	CHEBI:94484
DRON:00030850	DRON:00018846
DRON:00030851	DRON:00018847
DRON:00030852	CHEBI:46195
DRON:00030852	CHEBI:5551
DRON:00030852	CHEBI:8093
DRON:00030853	CHEBI:38940
DRON:00030854	CHEBI:135361
DRON:00030854	CHEBI:4470
DRON:00030854	CHEBI:52010
DRON:00030855	CHEBI:3183
DRON:00030855	CHEBI:8093
DRON:00030856	CHEBI:168396
DRON:00030857	CHEBI:87681
DRON:00030858	CHEBI:32139
DRON:00030858	CHEBI:7772
DRON:00030859	DRON:00018848
DRON:00030860	CHEBI:16796
DRON:00030860	CHEBI:77635
DRON:00030861	CHEBI:34945
DRON:00030862	CHEBI:681850
DRON:00030863	CHEBI:17754
DRON:00030864	CHEBI:116735
DRON:00030864	CHEBI:17824
DRON:00030864	DRON:00018290
DRON:00030865	CHEBI:17650
DRON:00030865	CHEBI:17824
DRON:00030865	CHEBI:26833
DRON:00030865	CHEBI:27810
DRON:00030866	CHEBI:291342
DRON:00030866	CHEBI:51209
DRON:00030867	DRON:00018851
DRON:00030868	CHEBI:16336
DRON:00030869	DRON:00018852
DRON:00030870	CHEBI:8093
DRON:00030871	CHEBI:8869
DRON:00030872	CHEBI:3311
DRON:00030872	CHEBI:8869
DRON:00030873	CHEBI:2676
DRON:00030873	CHEBI:487869
DRON:00030874	CHEBI:2676
DRON:00030874	CHEBI:487869
DRON:00030875	CHEBI:2972
DRON:00030876	CHEBI:2676
DRON:00030876	CHEBI:487869
DRON:00030877	CHEBI:4876
DRON:00030878	CHEBI:4876
DRON:00030879	CHEBI:29806
DRON:00030880	CHEBI:29806
DRON:00030881	CHEBI:46195
DRON:00030881	CHEBI:8093
DRON:00030881	DRON:00018086
DRON:00030882	CHEBI:4470
DRON:00030882	CHEBI:52010
DRON:00030883	CHEBI:82431
DRON:00030884	CHEBI:41060
DRON:00030885	CHEBI:4470
DRON:00030885	CHEBI:8093
DRON:00030885	DRON:00018086
DRON:00030886	DRON:00018853
DRON:00030887	CHEBI:4470
DRON:00030887	CHEBI:46195
DRON:00030888	CHEBI:34393
DRON:00030888	DRON:00016454
DRON:00030889	CHEBI:55346
DRON:00030890	CHEBI:135361
DRON:00030890	CHEBI:52010
DRON:00030890	CHEBI:8093
DRON:00030891	CHEBI:8093
DRON:00030892	CHEBI:32139
DRON:00030892	CHEBI:7772
DRON:00030893	CHEBI:50217
DRON:00030894	CHEBI:3398
DRON:00030894	CHEBI:8093
DRON:00030894	CHEBI:94484
DRON:00030895	CHEBI:36560
DRON:00030895	DRON:00018194
DRON:00030896	CHEBI:36560
DRON:00030896	DRON:00018209
DRON:00030896	DRON:00018231
DRON:00030897	CHEBI:2676
DRON:00030897	CHEBI:487869
DRON:00030898	CHEBI:30313
DRON:00030899	CHEBI:30313
DRON:00030900	CHEBI:30313
DRON:00030901	CHEBI:26948
DRON:00030901	CHEBI:30313
DRON:00030902	CHEBI:30313
DRON:00030903	CHEBI:17439
DRON:00030903	CHEBI:30313
DRON:00030904	CHEBI:30313
DRON:00030904	CHEBI:57589
DRON:00030905	CHEBI:6717
DRON:00030906	CHEBI:6717
DRON:00030907	CHEBI:4470
DRON:00030907	CHEBI:46195
DRON:00030907	CHEBI:52010
DRON:00030908	CHEBI:8069
DRON:00030908	CHEBI:8107
DRON:00030908	DRON:00018855
DRON:00030909	CHEBI:3655
DRON:00030909	CHEBI:520819
DRON:00030910	DRON:00020125
DRON:00030911	DRON:00020125
DRON:00030912	CHEBI:23123
DRON:00030913	CHEBI:28240
DRON:00030914	CHEBI:23614
DRON:00030914	DRON:00018286
DRON:00030915	CHEBI:30823
DRON:00030915	DRON:00016469
DRON:00030916	CHEBI:30823
DRON:00030916	DRON:00016469
DRON:00030917	CHEBI:30823
DRON:00030917	DRON:00016470
DRON:00030918	CHEBI:30823
DRON:00030918	CHEBI:33118
DRON:00030919	CHEBI:46195
DRON:00030919	CHEBI:5551
DRON:00030920	CHEBI:15361
DRON:00030920	CHEBI:29805
DRON:00030921	DRON:00018859
DRON:00030922	DRON:00018860
DRON:00030923	DRON:00016481
DRON:00030924	DRON:00016481
DRON:00030925	CHEBI:6717
DRON:00030926	CHEBI:6717
DRON:00030927	CHEBI:6717
DRON:00030928	CHEBI:71416
DRON:00030928	DRON:00016481
DRON:00030929	DRON:00016481
DRON:00030930	CHEBI:30245
DRON:00030931	CHEBI:30245
DRON:00030931	DRON:00016483
DRON:00030932	CHEBI:62070
DRON:00030933	CHEBI:62070
DRON:00030934	CHEBI:62070
DRON:00030935	CHEBI:62070
DRON:00030935	CHEBI:71416
DRON:00030936	DRON:00018868
DRON:00030937	DRON:00018868
DRON:00030938	DRON:00018868
DRON:00030939	CHEBI:30245
DRON:00030939	CHEBI:32391
DRON:00030940	DRON:00018868
DRON:00030941	CHEBI:30245
DRON:00030941	CHEBI:32391
DRON:00030941	DRON:00019207
DRON:00030942	CHEBI:36234
DRON:00030943	CHEBI:36234
DRON:00030944	CHEBI:30245
DRON:00030945	CHEBI:30245
DRON:00030945	CHEBI:91295
DRON:00030946	CHEBI:30245
DRON:00030947	CHEBI:36234
DRON:00030947	CHEBI:78604
DRON:00030948	CHEBI:36234
DRON:00030948	CHEBI:78604
DRON:00030949	CHEBI:32391
DRON:00030950	CHEBI:78604
DRON:00030951	CHEBI:32391
DRON:00030951	CHEBI:33234
DRON:00030952	CHEBI:78604
DRON:00030953	CHEBI:32391
DRON:00030954	CHEBI:32391
DRON:00030954	DRON:00017616
DRON:00030955	CHEBI:32391
DRON:00030956	CHEBI:78604
DRON:00030957	CHEBI:76230
DRON:00030958	CHEBI:71321
DRON:00030959	CHEBI:76230
DRON:00030960	CHEBI:71321
DRON:00030961	CHEBI:27455
DRON:00030962	CHEBI:71321
DRON:00030963	CHEBI:71321
DRON:00030964	CHEBI:71321
DRON:00030965	CHEBI:71321
DRON:00030966	CHEBI:71321
DRON:00030967	CHEBI:33234
DRON:00030967	CHEBI:61330
DRON:00030967	CHEBI:78060
DRON:00030968	CHEBI:61330
DRON:00030968	CHEBI:78060
DRON:00030969	CHEBI:17650
DRON:00030969	CHEBI:71321
DRON:00030970	CHEBI:61330
DRON:00030970	CHEBI:78060
DRON:00030970	DRON:00017618
DRON:00030971	CHEBI:3077
DRON:00030971	CHEBI:71321
DRON:00030972	CHEBI:78060
DRON:00030972	DRON:00018873
DRON:00030973	CHEBI:29987
DRON:00030974	CHEBI:17650
DRON:00030974	CHEBI:71321
DRON:00030975	CHEBI:131389
DRON:00030975	CHEBI:29987
DRON:00030976	CHEBI:71321
DRON:00030977	CHEBI:29987
DRON:00030978	CHEBI:17650
DRON:00030978	CHEBI:71321
DRON:00030979	CHEBI:71321
DRON:00030980	CHEBI:3077
DRON:00030980	CHEBI:71321
DRON:00030981	CHEBI:29987
DRON:00030982	CHEBI:15428
DRON:00030982	CHEBI:16449
DRON:00030982	CHEBI:26948
DRON:00030982	CHEBI:29987
DRON:00030983	CHEBI:190513
DRON:00030983	CHEBI:29987
DRON:00030984	CHEBI:17750
DRON:00030984	CHEBI:29987
DRON:00030984	DRON:00016795
DRON:00030985	CHEBI:17750
DRON:00030985	CHEBI:29987
DRON:00030985	DRON:00018286
DRON:00030986	CHEBI:15428
DRON:00030986	CHEBI:16449
DRON:00030986	CHEBI:29987
DRON:00030987	CHEBI:137881
DRON:00030988	CHEBI:137881
DRON:00030988	CHEBI:5747
DRON:00030989	CHEBI:137881
DRON:00030989	CHEBI:534
DRON:00030990	CHEBI:137881
DRON:00030990	CHEBI:534
DRON:00030991	CHEBI:137881
DRON:00030991	CHEBI:28241
DRON:00030992	CHEBI:137881
DRON:00030992	DRON:00016531
DRON:00030993	CHEBI:137881
DRON:00030993	CHEBI:5747
DRON:00030993	CHEBI:8069
DRON:00030994	CHEBI:137881
DRON:00030994	CHEBI:34914
DRON:00030994	CHEBI:534
DRON:00030995	CHEBI:137881
DRON:00030995	DRON:00018284
DRON:00030995	DRON:00018286
DRON:00030996	CHEBI:137881
DRON:00030996	CHEBI:61468
DRON:00030996	DRON:00018284
DRON:00030997	CHEBI:137881
DRON:00030997	DRON:00018286
DRON:00030998	CHEBI:137881
DRON:00030998	DRON:00016544
DRON:00030999	CHEBI:31515
DRON:00030999	CHEBI:59590
DRON:00031000	CHEBI:30566
DRON:00031001	CHEBI:30566
DRON:00031002	CHEBI:30566
DRON:00031003	CHEBI:27306
DRON:00031003	DRON:00018040
DRON:00031004	CHEBI:27306
DRON:00031004	DRON:00018284
DRON:00031005	CHEBI:27306
DRON:00031005	CHEBI:46195
DRON:00031005	DRON:00017590
DRON:00031006	CHEBI:16796
DRON:00031006	CHEBI:27306
DRON:00031007	CHEBI:27306
DRON:00031007	CHEBI:27897
DRON:00031008	CHEBI:27306
DRON:00031008	CHEBI:50369
DRON:00031009	CHEBI:27306
DRON:00031009	CHEBI:6709
DRON:00031010	CHEBI:27306
DRON:00031010	CHEBI:6709
DRON:00031011	CHEBI:15891
DRON:00031011	CHEBI:27306
DRON:00031012	CHEBI:27306
DRON:00031012	CHEBI:51380
DRON:00031013	CHEBI:27306
DRON:00031013	DRON:00019100
DRON:00031014	CHEBI:27306
DRON:00031014	DRON:00018040
DRON:00031015	CHEBI:27306
DRON:00031016	CHEBI:27306
DRON:00031016	CHEBI:3205
DRON:00031017	CHEBI:15354
DRON:00031017	CHEBI:17439
DRON:00031017	CHEBI:27306
DRON:00031017	DRON:00016790
DRON:00031018	CHEBI:16150
DRON:00031018	CHEBI:18401
DRON:00031019	CHEBI:16150
DRON:00031019	CHEBI:18401
DRON:00031020	CHEBI:50369
DRON:00031020	CHEBI:77635
DRON:00031021	CHEBI:16347
DRON:00031021	CHEBI:50369
DRON:00031022	CHEBI:17836
DRON:00031023	CHEBI:27470
DRON:00031023	CHEBI:75832
DRON:00031024	CHEBI:27470
DRON:00031024	CHEBI:31607
DRON:00031025	CHEBI:27470
DRON:00031025	CHEBI:75832
DRON:00031026	CHEBI:27470
DRON:00031026	CHEBI:31607
DRON:00031027	CHEBI:27470
DRON:00031027	CHEBI:31607
DRON:00031028	CHEBI:22652
DRON:00031028	CHEBI:27470
DRON:00031028	CHEBI:31608
DRON:00031029	CHEBI:27470
DRON:00031030	CHEBI:27470
DRON:00031031	CHEBI:27470
DRON:00031031	DRON:00017083
DRON:00031032	CHEBI:6970
DRON:00031033	CHEBI:135361
DRON:00031033	CHEBI:52010
DRON:00031033	CHEBI:8104
DRON:00031034	CHEBI:27470
DRON:00031035	CHEBI:16336
DRON:00031036	CHEBI:17439
DRON:00031036	CHEBI:27470
DRON:00031037	CHEBI:27470
DRON:00031038	CHEBI:27470
DRON:00031038	DRON:00018253
DRON:00031039	CHEBI:27470
DRON:00031039	DRON:00018253
DRON:00031040	CHEBI:17439
DRON:00031040	CHEBI:27306
DRON:00031040	CHEBI:27470
DRON:00031041	CHEBI:22652
DRON:00031041	CHEBI:27470
DRON:00031041	CHEBI:75832
DRON:00031042	CHEBI:16150
DRON:00031042	CHEBI:27732
DRON:00031043	CHEBI:16336
DRON:00031044	CHEBI:534
DRON:00031044	DRON:00017985
DRON:00031045	CHEBI:27470
DRON:00031046	CHEBI:27470
DRON:00031046	CHEBI:75832
DRON:00031047	CHEBI:27470
DRON:00031047	CHEBI:75832
DRON:00031048	CHEBI:16336
DRON:00031049	CHEBI:22652
DRON:00031049	CHEBI:27470
DRON:00031050	CHEBI:22652
DRON:00031050	CHEBI:27470
DRON:00031051	CHEBI:17439
DRON:00031051	CHEBI:27470
DRON:00031051	DRON:00017084
DRON:00031052	CHEBI:27470
DRON:00031052	DRON:00016575
DRON:00031053	CHEBI:27470
DRON:00031053	CHEBI:31793
DRON:00031053	CHEBI:3311
DRON:00031054	CHEBI:17439
DRON:00031054	CHEBI:27470
DRON:00031055	CHEBI:17439
DRON:00031055	CHEBI:27470
DRON:00031056	CHEBI:17439
DRON:00031056	CHEBI:27470
DRON:00031056	DRON:00016575
DRON:00031057	CHEBI:17439
DRON:00031057	CHEBI:27470
DRON:00031057	DRON:00018253
DRON:00031058	CHEBI:6970
DRON:00031059	CHEBI:17836
DRON:00031060	CHEBI:17439
DRON:00031060	CHEBI:22652
DRON:00031060	CHEBI:27470
DRON:00031060	CHEBI:31607
DRON:00031061	CHEBI:22652
DRON:00031061	CHEBI:27470
DRON:00031061	CHEBI:31607
DRON:00031061	CHEBI:3311
DRON:00031062	CHEBI:17439
DRON:00031062	CHEBI:22652
DRON:00031062	CHEBI:23414
DRON:00031062	CHEBI:27470
DRON:00031062	CHEBI:31607
DRON:00031063	CHEBI:22652
DRON:00031063	CHEBI:27470
DRON:00031063	CHEBI:31607
DRON:00031064	CHEBI:22652
DRON:00031064	CHEBI:23414
DRON:00031064	CHEBI:27470
DRON:00031064	CHEBI:31607
DRON:00031065	CHEBI:22652
DRON:00031065	CHEBI:27470
DRON:00031065	CHEBI:31607
DRON:00031065	DRON:00016981
DRON:00031066	CHEBI:17439
DRON:00031066	CHEBI:27470
DRON:00031067	CHEBI:17154
DRON:00031067	CHEBI:27470
DRON:00031067	CHEBI:36560
DRON:00031068	CHEBI:22652
DRON:00031068	CHEBI:27470
DRON:00031069	CHEBI:17439
DRON:00031069	CHEBI:22652
DRON:00031069	CHEBI:27470
DRON:00031069	CHEBI:31607
DRON:00031069	DRON:00016981
DRON:00031070	CHEBI:17439
DRON:00031070	CHEBI:27470
DRON:00031070	CHEBI:31604
DRON:00031071	CHEBI:22652
DRON:00031071	CHEBI:27470
DRON:00031071	CHEBI:75832
DRON:00031072	CHEBI:27470
DRON:00031072	DRON:00019229
DRON:00031073	CHEBI:27470
DRON:00031073	DRON:00017083
DRON:00031074	CHEBI:16150
DRON:00031075	CHEBI:16150
DRON:00031076	CHEBI:27470
DRON:00031076	CHEBI:32032
DRON:00031077	CHEBI:27306
DRON:00031077	CHEBI:29987
DRON:00031078	CHEBI:29987
DRON:00031078	CHEBI:49976
DRON:00031079	CHEBI:27470
DRON:00031079	CHEBI:76243
DRON:00031080	CHEBI:22652
DRON:00031080	CHEBI:27470
DRON:00031080	CHEBI:31607
DRON:00031081	CHEBI:6970
DRON:00031082	CHEBI:27470
DRON:00031083	CHEBI:16150
DRON:00031083	CHEBI:27732
DRON:00031084	CHEBI:17439
DRON:00031084	CHEBI:27470
DRON:00031084	DRON:00017084
DRON:00031085	CHEBI:16336
DRON:00031085	CHEBI:39462
DRON:00031086	CHEBI:17836
DRON:00031087	CHEBI:16150
DRON:00031088	CHEBI:18408
DRON:00031088	CHEBI:27470
DRON:00031089	CHEBI:37397
DRON:00031089	CHEBI:5417
DRON:00031090	CHEBI:37397
DRON:00031090	CHEBI:5417
DRON:00031091	CHEBI:5417
DRON:00031092	CHEBI:5417
DRON:00031092	CHEBI:9349
DRON:00031093	CHEBI:16336
DRON:00031094	CHEBI:17439
DRON:00031094	CHEBI:27306
DRON:00031094	CHEBI:27470
DRON:00031095	DRON:00016594
DRON:00031096	CHEBI:27470
DRON:00031096	CHEBI:31607
DRON:00031096	CHEBI:534
DRON:00031097	CHEBI:17439
DRON:00031097	CHEBI:27306
DRON:00031097	CHEBI:27470
DRON:00031098	CHEBI:113451
DRON:00031099	DRON:00020301
