branded_drug	ingredient
DRON:00070701	CHEBI:32159
DRON:00070701	CHEBI:32234
DRON:00070701	CHEBI:46793
DRON:00070701	CHEBI:50819
DRON:00070701	CHEBI:5291
DRON:00070701	CHEBI:53248
DRON:00070701	CHEBI:62968
DRON:00070701	CHEBI:90184
DRON:00070701	CHEBI:9661
DRON:00070701	DRON:00020263
DRON:00070701	DRON:00723190
DRON:00070701	DRON:00723223
DRON:00070701	DRON:00723360
DRON:00070701	DRON:00723488
DRON:00070701	DRON:00723499
DRON:00070701	DRON:00723534
DRON:00070701	DRON:00724134
DRON:00070711	CHEBI:17716
DRON:00070711	CHEBI:30618
DRON:00070711	CHEBI:32234
DRON:00070711	CHEBI:46793
DRON:00070711	CHEBI:53426
DRON:00070711	CHEBI:62968
DRON:00070711	DRON:00016127
DRON:00070711	DRON:00723284
DRON:00070711	DRON:00723360
DRON:00070711	DRON:00723505
DRON:00070711	DRON:00761789
DRON:00070711	DRON:00767224
DRON:00070711	DRON:00827263
DRON:00070711	DRON:00845278
DRON:00070712	CHEBI:17716
DRON:00070712	CHEBI:30618
DRON:00070712	CHEBI:32234
DRON:00070712	CHEBI:46793
DRON:00070712	CHEBI:53426
DRON:00070712	CHEBI:62968
DRON:00070712	DRON:00016127
DRON:00070712	DRON:00723360
DRON:00070712	DRON:00723505
DRON:00070712	DRON:00761789
DRON:00070712	DRON:00767224
DRON:00070712	DRON:00845278
DRON:00070713	CHEBI:17716
DRON:00070713	CHEBI:30618
DRON:00070713	CHEBI:32234
DRON:00070713	CHEBI:46793
DRON:00070713	CHEBI:53426
DRON:00070713	CHEBI:62968
DRON:00070713	DRON:00016127
DRON:00070713	DRON:00723284
DRON:00070713	DRON:00723360
DRON:00070713	DRON:00723505
DRON:00070713	DRON:00761789
DRON:00070713	DRON:00767224
DRON:00070713	DRON:00845278
DRON:00070725	CHEBI:15377
DRON:00070731	CHEBI:30563
DRON:00070731	CHEBI:30618
DRON:00070731	CHEBI:32178
DRON:00070731	CHEBI:32234
DRON:00070731	CHEBI:46793
DRON:00070731	CHEBI:50819
DRON:00070731	CHEBI:62968
DRON:00070731	DRON:00020263
DRON:00070731	DRON:00723226
DRON:00070732	CHEBI:32234
DRON:00070732	CHEBI:5291
DRON:00070733	CHEBI:30563
DRON:00070733	CHEBI:32234
DRON:00070733	CHEBI:5291
DRON:00070746	CHEBI:15377
DRON:00070746	CHEBI:16997
DRON:00070746	CHEBI:17883
DRON:00070746	CHEBI:31835
DRON:00070746	CHEBI:32145
DRON:00070746	DRON:00723250
DRON:00070746	DRON:00723685
DRON:00070775	CHEBI:15366
DRON:00070775	CHEBI:15377
DRON:00070775	CHEBI:26710
DRON:00070775	CHEBI:32954
DRON:00070775	CHEBI:53424
DRON:00070775	DRON:00017526
DRON:00070775	DRON:00018534
DRON:00070775	DRON:00723204
DRON:00070786	CHEBI:15377
DRON:00070786	CHEBI:30563
DRON:00070786	CHEBI:32178
DRON:00070786	CHEBI:32234
DRON:00070786	CHEBI:46793
DRON:00070786	CHEBI:62968
DRON:00070786	DRON:00016127
DRON:00070786	DRON:00017826
DRON:00070786	DRON:00723226
DRON:00070786	DRON:00723302
DRON:00070786	DRON:00767224
DRON:00070786	DRON:00827263
DRON:00070786	DRON:00937521
DRON:00070786	DRON:00980176
DRON:00070814	CHEBI:17716
DRON:00070814	CHEBI:190296
DRON:00070848	CHEBI:15377
DRON:00070848	CHEBI:17754
DRON:00070848	CHEBI:32145
DRON:00070848	DRON:00015618
DRON:00070848	DRON:00017681
DRON:00070848	DRON:00017909
DRON:00070848	DRON:00019436
DRON:00070848	DRON:00723319
DRON:00070848	DRON:00723359
DRON:00070849	CHEBI:15377
DRON:00070849	CHEBI:17754
DRON:00070849	CHEBI:32145
DRON:00070849	DRON:00015618
DRON:00070849	DRON:00017681
DRON:00070849	DRON:00017909
DRON:00070849	DRON:00019436
DRON:00070849	DRON:00723319
DRON:00070849	DRON:00723359
DRON:00070853	CHEBI:17716
DRON:00070853	CHEBI:30187
DRON:00070853	CHEBI:53248
DRON:00070853	CHEBI:62968
DRON:00070853	DRON:00723226
DRON:00070856	CHEBI:166975
DRON:00070856	CHEBI:17754
DRON:00070856	CHEBI:32234
DRON:00070856	CHEBI:50819
DRON:00070856	CHEBI:5291
DRON:00070856	DRON:00017664
DRON:00070856	DRON:00723226
DRON:00070856	DRON:00723389
DRON:00070864	CHEBI:15377
DRON:00070864	CHEBI:30618
DRON:00070864	CHEBI:32234
DRON:00070864	CHEBI:46793
DRON:00070864	CHEBI:50819
DRON:00070864	CHEBI:53248
DRON:00070864	CHEBI:62968
DRON:00070864	DRON:00723226
DRON:00070864	DRON:00723284
DRON:00070865	CHEBI:15377
DRON:00070865	CHEBI:30618
DRON:00070865	CHEBI:32234
DRON:00070865	CHEBI:46793
DRON:00070865	CHEBI:53248
DRON:00070865	CHEBI:62968
DRON:00070865	DRON:00723226
DRON:00070865	DRON:00723284
DRON:00070866	CHEBI:15377
DRON:00070866	CHEBI:30618
DRON:00070866	CHEBI:32234
DRON:00070866	CHEBI:46793
DRON:00070866	CHEBI:53248
DRON:00070866	CHEBI:62968
DRON:00070866	DRON:00723284
DRON:00070867	CHEBI:17992
DRON:00070867	CHEBI:31835
DRON:00070867	CHEBI:32063
DRON:00070868	CHEBI:15377
DRON:00070868	CHEBI:168398
DRON:00070868	CHEBI:30618
DRON:00070868	CHEBI:32178
DRON:00070868	CHEBI:32234
DRON:00070868	CHEBI:50819
DRON:00070868	CHEBI:62968
DRON:00070868	CHEBI:9661
DRON:00070868	DRON:00723226
DRON:00070870	CHEBI:15377
DRON:00070870	CHEBI:17716
DRON:00070870	CHEBI:17883
DRON:00070870	CHEBI:17987
DRON:00070870	CHEBI:32145
DRON:00070870	CHEBI:53258
DRON:00070876	CHEBI:17716
DRON:00070876	CHEBI:30563
DRON:00070876	CHEBI:30618
DRON:00070876	CHEBI:32026
DRON:00070876	CHEBI:32234
DRON:00070876	CHEBI:62968
DRON:00070876	DRON:00020263
DRON:00070876	DRON:00723360
DRON:00070876	DRON:00723987
DRON:00070877	CHEBI:17716
DRON:00070877	CHEBI:30563
DRON:00070877	CHEBI:30618
DRON:00070877	CHEBI:32026
DRON:00070877	CHEBI:32234
DRON:00070877	CHEBI:62968
DRON:00070877	DRON:00020263
DRON:00070877	DRON:00723360
DRON:00070877	DRON:00723987
DRON:00070878	CHEBI:17716
DRON:00070878	CHEBI:30563
DRON:00070878	CHEBI:30618
DRON:00070878	CHEBI:32026
DRON:00070878	CHEBI:32234
DRON:00070878	CHEBI:62968
DRON:00070878	DRON:00020263
DRON:00070878	DRON:00723360
DRON:00070878	DRON:00723987
DRON:00070893	CHEBI:30563
DRON:00070893	CHEBI:62968
DRON:00070925	CHEBI:17716
DRON:00070925	CHEBI:50819
DRON:00070925	CHEBI:53248
DRON:00070925	CHEBI:62968
DRON:00070927	CHEBI:17716
DRON:00070927	CHEBI:30187
DRON:00070927	CHEBI:53248
DRON:00070927	CHEBI:62968
DRON:00070937	CHEBI:30618
DRON:00070937	CHEBI:32234
DRON:00070937	CHEBI:50819
DRON:00070937	CHEBI:62968
DRON:00070937	DRON:00016127
DRON:00070937	DRON:00723226
DRON:00070937	DRON:00723360
DRON:00070937	DRON:00767224
DRON:00070937	DRON:00827263
DRON:00070938	CHEBI:2877
DRON:00070938	CHEBI:29864
DRON:00070938	CHEBI:50819
DRON:00070938	CHEBI:62968
DRON:00070938	DRON:00016127
DRON:00070938	DRON:00767224
DRON:00070938	DRON:00827263
DRON:00070947	CHEBI:140618
DRON:00070947	CHEBI:16236
DRON:00070947	CHEBI:17754
DRON:00070947	CHEBI:195250
DRON:00070947	CHEBI:30911
DRON:00070947	CHEBI:32234
DRON:00070947	CHEBI:50819
DRON:00070947	CHEBI:5291
DRON:00070947	DRON:00723406
DRON:00070967	CHEBI:30563
DRON:00070967	CHEBI:32178
DRON:00070967	DRON:00020263
DRON:00070975	CHEBI:30563
DRON:00070975	CHEBI:32178
DRON:00070975	CHEBI:62968
DRON:00070975	DRON:00020263
DRON:00070983	CHEBI:32234
DRON:00070983	CHEBI:50819
DRON:00070983	CHEBI:53248
DRON:00070983	DRON:00012174
DRON:00070983	DRON:00017826
DRON:00070983	DRON:00020263
DRON:00070983	DRON:00723360
DRON:00070986	CHEBI:32234
DRON:00070986	CHEBI:50819
DRON:00070986	CHEBI:53248
DRON:00070986	DRON:00012174
DRON:00070986	DRON:00017826
DRON:00070986	DRON:00020263
DRON:00070986	DRON:00723360
DRON:00070991	CHEBI:32234
DRON:00070991	CHEBI:50819
DRON:00070991	CHEBI:53248
DRON:00070991	DRON:00012174
DRON:00070991	DRON:00017826
DRON:00070991	DRON:00020263
DRON:00070991	DRON:00723360
DRON:00071020	CHEBI:62968
DRON:00071020	DRON:00018745
DRON:00071126	CHEBI:140618
DRON:00071126	CHEBI:15377
DRON:00071126	CHEBI:17548
DRON:00071126	CHEBI:181906
DRON:00071126	CHEBI:30563
DRON:00071126	CHEBI:30618
DRON:00071126	CHEBI:32139
DRON:00071126	CHEBI:32178
DRON:00071126	CHEBI:32234
DRON:00071126	CHEBI:3311
DRON:00071126	CHEBI:46793
DRON:00071126	CHEBI:53248
DRON:00071126	CHEBI:53426
DRON:00071126	CHEBI:62968
DRON:00071126	CHEBI:77868
DRON:00071126	CHEBI:9661
DRON:00071126	DRON:00017826
DRON:00071126	DRON:00020263
DRON:00071126	DRON:00723360
DRON:00071126	DRON:00723505
DRON:00071184	CHEBI:16997
DRON:00071184	CHEBI:17246
DRON:00071184	CHEBI:181906
DRON:00071184	CHEBI:30187
DRON:00071184	CHEBI:30563
DRON:00071184	CHEBI:30618
DRON:00071184	CHEBI:32178
DRON:00071184	CHEBI:32234
DRON:00071184	CHEBI:46726
DRON:00071184	CHEBI:46793
DRON:00071184	CHEBI:50819
DRON:00071184	CHEBI:50821
DRON:00071184	CHEBI:62968
DRON:00071184	CHEBI:90184
DRON:00071184	DRON:00020263
DRON:00071184	DRON:00723223
DRON:00071184	DRON:00723360
DRON:00071184	DRON:00723499
DRON:00071224	CHEBI:114786
DRON:00071224	CHEBI:15377
DRON:00071224	CHEBI:16125
DRON:00071224	CHEBI:17754
DRON:00071224	CHEBI:31835
DRON:00071224	CHEBI:32027
DRON:00071224	CHEBI:32063
DRON:00071224	CHEBI:32154
DRON:00071231	CHEBI:17716
DRON:00071231	CHEBI:32234
DRON:00071231	CHEBI:46793
DRON:00071231	DRON:00016127
DRON:00071231	DRON:00767224
DRON:00071241	CHEBI:3311
DRON:00071241	CHEBI:53248
DRON:00071241	DRON:00018289
DRON:00071241	DRON:00723811
DRON:00071242	CHEBI:3311
DRON:00071242	CHEBI:53248
DRON:00071242	DRON:00018289
DRON:00071242	DRON:00723811
DRON:00071280	CHEBI:15377
DRON:00071280	CHEBI:53248
DRON:00071280	CHEBI:62968
DRON:00071284	CHEBI:26710
DRON:00071284	CHEBI:30769
DRON:00071284	CHEBI:32145
DRON:00071294	CHEBI:62968
DRON:00071294	DRON:00020263
DRON:00071295	CHEBI:53248
DRON:00071295	CHEBI:62968
DRON:00071295	DRON:00020263
DRON:00071323	CHEBI:30563
DRON:00071323	CHEBI:32234
DRON:00071323	CHEBI:5291
DRON:00071323	DRON:00016127
DRON:00071323	DRON:00761789
DRON:00071323	DRON:00767224
DRON:00071334	CHEBI:15377
DRON:00071334	CHEBI:17883
DRON:00071348	CHEBI:17716
DRON:00071348	CHEBI:30618
DRON:00071348	CHEBI:32234
DRON:00071348	CHEBI:46793
DRON:00071348	CHEBI:53248
DRON:00071348	CHEBI:53424
DRON:00071348	CHEBI:62968
DRON:00071348	DRON:00016127
DRON:00071348	DRON:00018745
DRON:00071348	DRON:00723222
DRON:00071348	DRON:00723478
DRON:00071399	CHEBI:32234
DRON:00071399	CHEBI:5291
DRON:00071399	CHEBI:53700
DRON:00071399	CHEBI:61000
DRON:00071399	CHEBI:61468
DRON:00071399	DRON:00020263
DRON:00071399	DRON:01002945
DRON:00071402	CHEBI:190296
DRON:00071402	CHEBI:62968
DRON:00071402	DRON:00020263
DRON:00071411	CHEBI:156496
DRON:00071411	CHEBI:17716
DRON:00071411	CHEBI:53248
DRON:00071411	DRON:00020263
DRON:00071411	DRON:00723223
DRON:00071412	CHEBI:17716
DRON:00071412	CHEBI:25140
DRON:00071412	CHEBI:2877
DRON:00071412	CHEBI:30563
DRON:00071412	CHEBI:30911
DRON:00071412	CHEBI:62968
DRON:00071412	DRON:00723223
DRON:00071415	CHEBI:17754
DRON:00071415	CHEBI:30911
DRON:00071415	CHEBI:5291
DRON:00071415	CHEBI:53700
DRON:00071415	CHEBI:61000
DRON:00071415	DRON:00017826
DRON:00071420	CHEBI:15377
DRON:00071420	CHEBI:32178
DRON:00071420	CHEBI:62968
DRON:00071420	DRON:00723226
DRON:00071420	DRON:00723627
DRON:00071433	CHEBI:29016
DRON:00071437	CHEBI:32234
DRON:00071437	CHEBI:46793
DRON:00071437	CHEBI:50819
DRON:00071437	CHEBI:5291
DRON:00071437	DRON:00723226
DRON:00071437	DRON:00723688
DRON:00071438	CHEBI:32234
DRON:00071438	CHEBI:46726
DRON:00071438	CHEBI:46793
DRON:00071438	CHEBI:50819
DRON:00071438	CHEBI:50821
DRON:00071438	CHEBI:5291
DRON:00071438	DRON:00723688
DRON:00071441	CHEBI:32234
DRON:00071441	CHEBI:5291
DRON:00071441	CHEBI:87192
DRON:00071441	DRON:00020263
DRON:00071441	DRON:00723499
DRON:00071441	DRON:00723503
DRON:00071442	CHEBI:32234
DRON:00071442	CHEBI:5291
DRON:00071442	CHEBI:87192
DRON:00071442	DRON:00020263
DRON:00071442	DRON:00723499
DRON:00071442	DRON:00723503
DRON:00071444	CHEBI:17716
DRON:00071444	CHEBI:28017
DRON:00071444	CHEBI:32178
DRON:00071444	CHEBI:32234
DRON:00071444	CHEBI:5291
DRON:00071444	CHEBI:53700
DRON:00071444	DRON:00020263
DRON:00071444	DRON:00723223
DRON:00071445	CHEBI:17716
DRON:00071445	CHEBI:28017
DRON:00071445	CHEBI:32178
DRON:00071445	CHEBI:32234
DRON:00071445	CHEBI:5291
DRON:00071445	CHEBI:53700
DRON:00071445	DRON:00020263
DRON:00071445	DRON:00723223
DRON:00071448	CHEBI:17716
DRON:00071448	CHEBI:30563
DRON:00071448	CHEBI:53248
DRON:00071448	CHEBI:62968
DRON:00071448	DRON:00020263
DRON:00071452	CHEBI:17992
DRON:00071452	CHEBI:30563
DRON:00071452	CHEBI:32234
DRON:00071452	DRON:00723355
DRON:00071453	CHEBI:17992
DRON:00071453	CHEBI:30563
DRON:00071453	CHEBI:32234
DRON:00071453	DRON:00723355
DRON:00071454	CHEBI:17754
DRON:00071454	CHEBI:181906
DRON:00071454	CHEBI:30911
DRON:00071454	CHEBI:31835
DRON:00071454	CHEBI:32063
DRON:00071454	CHEBI:62968
DRON:00071456	CHEBI:53248
DRON:00071456	CHEBI:62968
DRON:00071457	CHEBI:32234
DRON:00071457	CHEBI:46726
DRON:00071457	CHEBI:50821
DRON:00071457	CHEBI:5291
DRON:00071457	CHEBI:61468
DRON:00071457	CHEBI:62968
DRON:00071457	CHEBI:90184
DRON:00071457	DRON:00018822
DRON:00071457	DRON:00020263
DRON:00071457	DRON:01002945
DRON:00071458	CHEBI:17716
DRON:00071458	DRON:00020263
DRON:00071458	DRON:00724165
DRON:00071467	CHEBI:30187
DRON:00071467	CHEBI:30618
DRON:00071467	CHEBI:32178
DRON:00071467	CHEBI:32234
DRON:00071467	CHEBI:62968
DRON:00071467	DRON:00016127
DRON:00071467	DRON:00020263
DRON:00071467	DRON:00723226
DRON:00071467	DRON:00767224
DRON:00071467	DRON:00827263
DRON:00071488	CHEBI:28017
DRON:00071488	CHEBI:53248
DRON:00071504	CHEBI:15377
DRON:00071504	CHEBI:26710
DRON:00071529	CHEBI:17992
DRON:00071529	CHEBI:32234
DRON:00071529	CHEBI:46726
DRON:00071529	CHEBI:50821
DRON:00071529	CHEBI:53700
DRON:00071529	CHEBI:62968
DRON:00071529	CHEBI:9679
DRON:00071529	DRON:00016127
DRON:00071529	DRON:00017826
DRON:00071529	DRON:00723223
DRON:00071529	DRON:00723360
DRON:00071529	DRON:00767224
DRON:00071529	DRON:00827263
DRON:00071574	CHEBI:16997
DRON:00071574	CHEBI:28885
DRON:00071574	CHEBI:32234
DRON:00071574	CHEBI:5291
DRON:00071574	CHEBI:53700
DRON:00071574	CHEBI:90184
DRON:00071574	DRON:00019436
DRON:00071574	DRON:00723223
DRON:00071574	DRON:00723499
DRON:00071574	DRON:00723503
DRON:00071574	DRON:00837873
DRON:00071612	CHEBI:15377
DRON:00071612	CHEBI:26710
DRON:00071629	CHEBI:32178
DRON:00071629	CHEBI:53700
DRON:00071629	CHEBI:62968
DRON:00071629	DRON:00020263
DRON:00071629	DRON:00723503
DRON:00071630	CHEBI:32178
DRON:00071630	CHEBI:53700
DRON:00071630	CHEBI:62968
DRON:00071630	DRON:00020263
DRON:00071631	CHEBI:32178
DRON:00071631	CHEBI:50819
DRON:00071631	CHEBI:62968
DRON:00071631	DRON:00020263
DRON:00071633	CHEBI:15377
DRON:00071633	CHEBI:16914
DRON:00071633	CHEBI:22652
DRON:00071633	CHEBI:31835
DRON:00071633	DRON:00018231
DRON:00071633	DRON:00723364
DRON:00071641	CHEBI:10607
DRON:00071641	CHEBI:15377
DRON:00071641	CHEBI:16997
DRON:00071641	CHEBI:30769
DRON:00071641	CHEBI:32145
DRON:00071641	CHEBI:53425
DRON:00071641	CHEBI:77868
DRON:00071641	CHEBI:84262
DRON:00071642	DRON:00017909
DRON:00071644	CHEBI:26710
DRON:00071644	CHEBI:3312
DRON:00071645	CHEBI:15377
DRON:00071645	CHEBI:17883
DRON:00071645	DRON:00723869
DRON:00071646	CHEBI:15377
DRON:00071646	CHEBI:16125
DRON:00071646	CHEBI:16997
DRON:00071646	CHEBI:183394
DRON:00071646	CHEBI:30769
DRON:00071646	CHEBI:31835
DRON:00071646	CHEBI:32063
DRON:00071646	CHEBI:32145
DRON:00071646	CHEBI:32154
DRON:00071646	DRON:00019436
DRON:00071647	CHEBI:132106
DRON:00071647	CHEBI:17987
DRON:00071647	CHEBI:31835
DRON:00071647	CHEBI:32063
DRON:00071647	CHEBI:32234
DRON:00071647	CHEBI:46726
DRON:00071647	CHEBI:50821
DRON:00071647	CHEBI:5291
DRON:00071647	CHEBI:61468
DRON:00071647	CHEBI:85146
DRON:00071647	CHEBI:88542
DRON:00071647	DRON:00020263
DRON:00071647	DRON:00723226
DRON:00071647	DRON:00723503
DRON:00071647	DRON:01002945
DRON:00071649	CHEBI:17716
DRON:00071649	CHEBI:17992
DRON:00071649	CHEBI:190296
DRON:00071649	CHEBI:9405
DRON:00071649	DRON:00020263
DRON:00071649	DRON:00723978
DRON:00071652	CHEBI:17716
DRON:00071652	CHEBI:53700
DRON:00071652	CHEBI:62968
DRON:00071654	CHEBI:30563
DRON:00071654	CHEBI:32178
DRON:00071654	CHEBI:32234
DRON:00071659	CHEBI:25140
DRON:00071659	CHEBI:30563
DRON:00071659	CHEBI:62968
DRON:00071659	DRON:00020263
DRON:00071659	DRON:00723522
DRON:00071659	DRON:00723654
DRON:00071661	CHEBI:17716
DRON:00071661	CHEBI:17992
DRON:00071661	CHEBI:190296
DRON:00071661	CHEBI:9405
DRON:00071661	DRON:00020263
DRON:00071661	DRON:00723223
DRON:00071661	DRON:00723978
DRON:00071673	CHEBI:62968
DRON:00071673	DRON:00723503
DRON:00071674	CHEBI:17716
DRON:00071674	CHEBI:30563
DRON:00071674	CHEBI:32234
DRON:00071674	CHEBI:5291
DRON:00071674	CHEBI:53248
DRON:00071674	CHEBI:53700
DRON:00071674	CHEBI:62968
DRON:00071674	DRON:00723223
DRON:00071674	DRON:00723503
DRON:00071674	DRON:00723902
DRON:00071677	CHEBI:15377
DRON:00071677	CHEBI:16125
DRON:00071677	CHEBI:17754
DRON:00071677	CHEBI:17987
DRON:00071677	CHEBI:32027
DRON:00071677	DRON:00017909
DRON:00071677	DRON:00018290
DRON:00071679	CHEBI:16125
DRON:00071679	DRON:00018231
DRON:00071679	DRON:00723190
DRON:00071679	DRON:00723791
DRON:00071680	CHEBI:17716
DRON:00071680	CHEBI:17992
DRON:00071680	CHEBI:190296
DRON:00071680	CHEBI:9405
DRON:00071680	DRON:00020263
DRON:00071680	DRON:00723978
DRON:00071682	CHEBI:168398
DRON:00071682	CHEBI:16997
DRON:00071682	CHEBI:30187
DRON:00071682	CHEBI:30618
DRON:00071682	CHEBI:32178
DRON:00071682	CHEBI:32234
DRON:00071682	CHEBI:62968
DRON:00071682	DRON:00723223
DRON:00071683	CHEBI:30563
DRON:00071683	CHEBI:32234
DRON:00071683	CHEBI:46726
DRON:00071683	CHEBI:50819
DRON:00071683	CHEBI:50821
DRON:00071683	CHEBI:62968
DRON:00071683	DRON:00723226
DRON:00071685	CHEBI:30563
DRON:00071685	CHEBI:32035
DRON:00071685	CHEBI:32234
DRON:00071685	CHEBI:46726
DRON:00071685	CHEBI:50819
DRON:00071685	CHEBI:50821
DRON:00071685	CHEBI:5291
DRON:00071685	CHEBI:53700
DRON:00071685	CHEBI:61000
DRON:00071685	CHEBI:62968
DRON:00071685	CHEBI:90184
DRON:00071685	DRON:00723226
DRON:00071703	CHEBI:17754
DRON:00071703	CHEBI:32234
DRON:00071703	CHEBI:5291
DRON:00071703	DRON:00723403
DRON:00071704	CHEBI:17754
DRON:00071704	CHEBI:32234
DRON:00071704	CHEBI:46726
DRON:00071704	CHEBI:50819
DRON:00071704	CHEBI:50821
DRON:00071704	CHEBI:5291
DRON:00071704	DRON:00723403
DRON:00071706	CHEBI:17754
DRON:00071706	CHEBI:32234
DRON:00071706	CHEBI:50819
DRON:00071706	CHEBI:5291
DRON:00071706	DRON:00723226
DRON:00071706	DRON:00723403
DRON:00071724	CHEBI:15377
DRON:00071724	CHEBI:26710
DRON:00071724	CHEBI:30618
DRON:00071724	CHEBI:32145
DRON:00071724	CHEBI:34683
DRON:00071724	CHEBI:53426
DRON:00071735	CHEBI:15377
DRON:00071738	CHEBI:15377
DRON:00071752	CHEBI:62968
DRON:00071752	DRON:00723499
DRON:00071754	CHEBI:62968
DRON:00071759	CHEBI:62968
DRON:00071771	CHEBI:30563
DRON:00071771	CHEBI:32178
DRON:00071771	DRON:00020263
DRON:00071777	CHEBI:32029
DRON:00071779	CHEBI:17883
DRON:00071779	CHEBI:32145
DRON:00071781	CHEBI:15377
DRON:00071781	CHEBI:17987
DRON:00071785	CHEBI:190296
DRON:00071785	CHEBI:30563
DRON:00071785	CHEBI:30618
DRON:00071785	CHEBI:31835
DRON:00071785	CHEBI:32063
DRON:00071785	CHEBI:46793
DRON:00071785	CHEBI:53426
DRON:00071785	CHEBI:62968
DRON:00071785	DRON:00016127
DRON:00071785	DRON:00723551
DRON:00071785	DRON:00767224
DRON:00071785	DRON:00827263
DRON:00071795	CHEBI:30563
DRON:00071795	CHEBI:30618
DRON:00071795	CHEBI:32234
DRON:00071795	CHEBI:46793
DRON:00071795	CHEBI:62968
DRON:00071795	DRON:00020263
DRON:00071795	DRON:00723505
DRON:00071795	DRON:00845278
DRON:00071796	CHEBI:30563
DRON:00071796	CHEBI:30618
DRON:00071796	CHEBI:32234
DRON:00071796	CHEBI:46793
DRON:00071796	CHEBI:62968
DRON:00071796	DRON:00020263
DRON:00071796	DRON:00723505
DRON:00071796	DRON:00845278
DRON:00071797	CHEBI:15377
DRON:00071797	CHEBI:30563
DRON:00071797	CHEBI:30618
DRON:00071797	CHEBI:32234
DRON:00071797	CHEBI:46793
DRON:00071797	CHEBI:62968
DRON:00071797	DRON:00020263
DRON:00071797	DRON:00723505
DRON:00071831	CHEBI:15377
DRON:00071831	CHEBI:17883
DRON:00071831	CHEBI:26710
DRON:00071831	CHEBI:29864
DRON:00071831	CHEBI:32145
DRON:00071833	CHEBI:15377
DRON:00071833	CHEBI:17246
DRON:00071833	CHEBI:17883
DRON:00071833	CHEBI:26710
DRON:00071833	CHEBI:30618
DRON:00071833	CHEBI:32145
DRON:00071833	CHEBI:53258
DRON:00071833	CHEBI:53426
DRON:00071835	CHEBI:17716
DRON:00071835	CHEBI:30563
DRON:00071835	CHEBI:62968
DRON:00071836	CHEBI:17716
DRON:00071836	CHEBI:30563
DRON:00071836	CHEBI:62968
DRON:00071853	CHEBI:140618
DRON:00071853	CHEBI:17992
DRON:00071853	CHEBI:25140
DRON:00071853	CHEBI:30563
DRON:00071853	CHEBI:30618
DRON:00071853	CHEBI:32234
DRON:00071853	CHEBI:53248
DRON:00071853	CHEBI:77868
DRON:00071853	DRON:00723355
DRON:00071853	DRON:00723519
DRON:00071853	DRON:00724000
DRON:00071856	CHEBI:140618
DRON:00071856	CHEBI:17992
DRON:00071856	CHEBI:25140
DRON:00071856	CHEBI:30563
DRON:00071856	CHEBI:30618
DRON:00071856	CHEBI:32234
DRON:00071856	CHEBI:53248
DRON:00071856	CHEBI:77868
DRON:00071856	DRON:00723355
DRON:00071856	DRON:00723519
DRON:00071856	DRON:00724000
DRON:00071859	CHEBI:16997
DRON:00071859	CHEBI:18346
DRON:00071859	CHEBI:183688
DRON:00071859	CHEBI:30563
DRON:00071859	CHEBI:30618
DRON:00071859	CHEBI:32178
DRON:00071859	CHEBI:32234
DRON:00071859	CHEBI:53248
DRON:00071859	CHEBI:53700
DRON:00071859	CHEBI:62968
DRON:00071859	DRON:00016127
DRON:00071859	DRON:00020263
DRON:00071859	DRON:00723503
DRON:00071859	DRON:00723519
DRON:00071859	DRON:00767224
DRON:00071862	CHEBI:16997
DRON:00071862	CHEBI:18346
DRON:00071862	CHEBI:183688
DRON:00071862	CHEBI:25140
DRON:00071862	CHEBI:30563
DRON:00071862	CHEBI:30618
DRON:00071862	CHEBI:32178
DRON:00071862	CHEBI:32234
DRON:00071862	CHEBI:53248
DRON:00071862	CHEBI:53700
DRON:00071862	CHEBI:62968
DRON:00071862	CHEBI:77868
DRON:00071862	DRON:00016127
DRON:00071862	DRON:00723355
DRON:00071862	DRON:00723503
DRON:00071862	DRON:00723715
DRON:00071862	DRON:00724012
DRON:00071862	DRON:00724013
DRON:00071862	DRON:00724027
DRON:00071862	DRON:00767224
DRON:00071867	CHEBI:30187
DRON:00071867	CHEBI:32178
DRON:00071867	CHEBI:53700
DRON:00071867	CHEBI:62968
DRON:00071867	DRON:00723499
DRON:00071869	CHEBI:30187
DRON:00071869	CHEBI:32178
DRON:00071869	CHEBI:62968
DRON:00071869	DRON:00723499
DRON:00071872	CHEBI:30187
DRON:00071872	CHEBI:32178
DRON:00071872	CHEBI:53700
DRON:00071872	CHEBI:62968
DRON:00071872	DRON:00723503
DRON:00071876	CHEBI:15377
DRON:00071876	CHEBI:17883
DRON:00071876	CHEBI:17987
DRON:00071876	CHEBI:32145
DRON:00071877	CHEBI:17716
DRON:00071877	CHEBI:53248
DRON:00071888	CHEBI:17246
DRON:00071888	CHEBI:17716
DRON:00071888	CHEBI:30563
DRON:00071888	CHEBI:31835
DRON:00071888	CHEBI:32178
DRON:00071888	CHEBI:32234
DRON:00071888	CHEBI:53248
DRON:00071888	DRON:00017493
DRON:00071888	DRON:00017826
DRON:00071888	DRON:00723302
DRON:00071888	DRON:00723505
DRON:00071888	DRON:00723627
DRON:00071888	DRON:00845278
DRON:00071890	CHEBI:17246
DRON:00071890	CHEBI:30563
DRON:00071890	CHEBI:31835
DRON:00071890	CHEBI:32178
DRON:00071890	CHEBI:32234
DRON:00071890	CHEBI:53248
DRON:00071890	DRON:00017493
DRON:00071890	DRON:00017826
DRON:00071890	DRON:00723302
DRON:00071890	DRON:00723303
DRON:00071890	DRON:00723627
