curie	ndc	branded_drug
DRON:00634146	00173075061	DRON:00080702
DRON:00634157	46581067099	DRON:00080770
DRON:00634164	55154403305	DRON:00080801
DRON:00634166	55154403405	DRON:00080802
DRON:00634169	55154403505	DRON:00080804
DRON:00634175	00135020004	DRON:00080850
DRON:00634176	67544019460	DRON:00080863
DRON:00634199	59630091110	DRON:00080989
DRON:00634200	59630091210	DRON:00080990
DRON:00634201	59630091310	DRON:00080991
DRON:00634213	54868630900	DRON:00081176
DRON:00634219	49502042060	DRON:00081344
DRON:00634223	54868508504	DRON:00081389
DRON:00634224	55154442700	DRON:00081552
DRON:00634225	55154442704	DRON:00081552
DRON:00634226	55154442706	DRON:00081552
DRON:00634250	54868629900	DRON:00081746
DRON:00634276	00002765801	DRON:00082095
DRON:00634277	00002765863	DRON:00082095
DRON:00634278	00002765901	DRON:00082095
DRON:00634279	00002766001	DRON:00082095
DRON:00634281	68712003702	DRON:00082131
DRON:00634283	63824000827	DRON:00082133
DRON:00634395	00067004836	DRON:00082500
DRON:00634434	68258896408	DRON:00082902
DRON:00634436	00766788040	DRON:00082957
DRON:00634437	00766788070	DRON:00082958
DRON:00634438	65293000511	DRON:00082983
DRON:00634439	65293000555	DRON:00082983
DRON:00634468	65649055102	DRON:00083065
DRON:00634469	65649055204	DRON:00083065
DRON:00634470	65649055305	DRON:00083065
DRON:00634471	65649055603	DRON:00083065
DRON:00634491	52584047537	DRON:00083242
DRON:00634492	63323047537	DRON:00083242
DRON:00634493	63323047637	DRON:00083243
DRON:00634494	63323047727	DRON:00083243
DRON:00634495	63323047827	DRON:00083244
DRON:00634500	58407092010	DRON:00083435
DRON:00634518	66336040244	DRON:00083671
DRON:00634531	46122006552	DRON:00083696
DRON:00634532	46122006560	DRON:00083696
DRON:00634538	30014002515	DRON:00083781
DRON:00634574	63824012401	DRON:00083975
DRON:00634575	63824012502	DRON:00083975
DRON:00634582	52584048527	DRON:00084122
DRON:00634583	52584048557	DRON:00084122
DRON:00634584	52584048927	DRON:00084154
DRON:00634586	52584048157	DRON:00084160
DRON:00634587	52584048457	DRON:00084167
DRON:00634595	52584046557	DRON:00084268
DRON:00634596	52584046757	DRON:00084269
DRON:00634625	50580072612	DRON:00084444
DRON:00634629	54868630100	DRON:00084476
DRON:00634651	37000071406	DRON:00084614
DRON:00634652	65585037501	DRON:00084716
DRON:00634653	65585037502	DRON:00084716
DRON:00634654	65585037504	DRON:00084716
DRON:00634655	65585037505	DRON:00084716
DRON:00634656	65585037506	DRON:00084716
DRON:00634657	65585037507	DRON:00084716
DRON:00634658	65585037508	DRON:00084716
DRON:00634659	65585037509	DRON:00084716
DRON:00634660	65585037510	DRON:00084716
DRON:00634661	65585037511	DRON:00084716
DRON:00634662	65585037512	DRON:00084716
DRON:00634679	10812086901	DRON:00084789
DRON:00634683	00766307214	DRON:00084854
DRON:00634684	00766307210	DRON:00084856
DRON:00634690	10812020601	DRON:00084954
DRON:00634711	59630099410	DRON:00085209
DRON:00634712	59630099210	DRON:00085212
DRON:00634713	59630099310	DRON:00085214
DRON:00634714	63629377205	DRON:00085247
DRON:00634715	63629459901	DRON:00085255
DRON:00634716	63629460001	DRON:00085257
DRON:00634735	64108031201	DRON:00085461
DRON:00634736	64108031206	DRON:00085461
DRON:00634737	64108031224	DRON:00085461
DRON:00634738	64108031260	DRON:00085461
DRON:00634741	58552031702	DRON:00085639
DRON:00634747	00363051111	DRON:00085710
DRON:00634748	13811001290	DRON:00085723
DRON:00634749	53014054801	DRON:00085746
DRON:00634750	00536444554	DRON:00085861
DRON:00634751	00536444589	DRON:00085861
DRON:00634753	58232402504	DRON:00085873
DRON:00634754	58232402605	DRON:00085873
DRON:00634755	48878023106	DRON:00085898
DRON:00634756	48878023107	DRON:00085898
DRON:00634757	00363061511	DRON:00085905
DRON:00634758	00363023064	DRON:00085914
DRON:00634760	37000004807	DRON:00085991
DRON:00634777	00145266061	DRON:00086264
DRON:00634778	00145266062	DRON:00086264
DRON:00634804	42002020101	DRON:00086519
DRON:00634805	42002020105	DRON:00086519
DRON:00634806	42002020135	DRON:00086519
DRON:00634834	54473018536	DRON:00086629
DRON:00634835	68546031700	DRON:00086676
DRON:00634836	00280609180	DRON:00086712
DRON:00634846	63824001665	DRON:00086965
DRON:00634847	63824001565	DRON:00086966
DRON:00634855	37808091762	DRON:00086992
DRON:00634856	37808091771	DRON:00086992
DRON:00634867	42783050160	DRON:00087034
DRON:00634868	54868622900	DRON:00087034
DRON:00634870	37808006510	DRON:00087060
DRON:00634873	58232006503	DRON:00087120
DRON:00634914	66992028150	DRON:00087144
DRON:00634923	37808016626	DRON:00087197
DRON:00634935	37808027262	DRON:00087200
DRON:00634940	58232003902	DRON:00087201
DRON:00634941	58232003801	DRON:00087202
DRON:00634942	58232003802	DRON:00087202
DRON:00634943	58232003803	DRON:00087202
DRON:00634944	54799089730	DRON:00087203
DRON:00634945	37808064810	DRON:00087204
DRON:00634948	00135046203	DRON:00087205
DRON:00634949	00135046205	DRON:00087205
DRON:00634950	49427014148	DRON:00087206
DRON:00634951	49427014150	DRON:00087206
DRON:00634952	37808045839	DRON:00087207
DRON:00634953	37808045866	DRON:00087207
DRON:00634954	37808045872	DRON:00087207
DRON:00634955	37808045876	DRON:00087207
DRON:00634956	49427031648	DRON:00087208
DRON:00634957	37808035862	DRON:00087209
DRON:00634958	49427032848	DRON:00087210
DRON:00634959	00074494401	DRON:00087211
DRON:00634960	55739102203	DRON:00087212
DRON:00634963	10096026401	DRON:00087213
DRON:00634964	10096026402	DRON:00087213
DRON:00634968	68025004601	DRON:00087215
DRON:00634969	68025004602	DRON:00087215
DRON:00634970	68025004610	DRON:00087215
DRON:00634971	68025004701	DRON:00087216
DRON:00634972	68025004702	DRON:00087216
DRON:00634973	68025004710	DRON:00087216
DRON:00634974	11789025110	DRON:00087217
DRON:00634975	11789025120	DRON:00087217
DRON:00634976	11789025150	DRON:00087217
DRON:00634982	61600005404	DRON:00087218
DRON:00634983	61600005416	DRON:00087218
DRON:00634984	61600005432	DRON:00087218
DRON:00634985	61600005438	DRON:00087218
DRON:00634986	61600005464	DRON:00087218
DRON:00634987	11789025210	DRON:00087219
DRON:00634988	11789025220	DRON:00087219
DRON:00634989	11789025250	DRON:00087219
DRON:00634992	58232401001	DRON:00087221
DRON:00634993	58232401002	DRON:00087221
DRON:00635008	45334060001	DRON:00087228
DRON:00635009	45334060002	DRON:00087228
DRON:00635031	11789025310	DRON:00087238
DRON:00635032	11789025320	DRON:00087238
DRON:00635033	11789025350	DRON:00087238
DRON:00635034	11789025410	DRON:00087239
DRON:00635035	11789025420	DRON:00087239
DRON:00635036	11789025450	DRON:00087239
DRON:00635037	11789025510	DRON:00087240
DRON:00635038	11789025520	DRON:00087240
DRON:00635039	11789025550	DRON:00087240
DRON:00635040	11789025610	DRON:00087241
DRON:00635041	11789025620	DRON:00087241
DRON:00635042	11789025650	DRON:00087241
DRON:00635043	11789025710	DRON:00087242
DRON:00635044	11789025720	DRON:00087242
DRON:00635045	11789025750	DRON:00087242
DRON:00635046	11789025810	DRON:00087243
DRON:00635047	11789025820	DRON:00087243
DRON:00635048	11789025850	DRON:00087243
DRON:00635049	11789026810	DRON:00087244
DRON:00635050	11789026820	DRON:00087244
DRON:00635051	11789026850	DRON:00087244
DRON:00635063	00006075707	DRON:00087249
DRON:00635064	00006075714	DRON:00087249
DRON:00635065	00006075731	DRON:00087249
DRON:00635066	00006075754	DRON:00087249
DRON:00635067	00006075782	DRON:00087249
DRON:00635068	00006075331	DRON:00087250
DRON:00635069	00006075354	DRON:00087250
DRON:00635070	00006075382	DRON:00087250
DRON:00635071	00006077307	DRON:00087251
DRON:00635072	00006077314	DRON:00087251
DRON:00635073	00006077331	DRON:00087251
DRON:00635074	00006077354	DRON:00087251
DRON:00635075	00006077382	DRON:00087251
DRON:00635076	16477018501	DRON:00087253
DRON:00635077	16477018515	DRON:00087253
DRON:00635078	37808021771	DRON:00087254
DRON:00635085	48878321505	DRON:00087255
DRON:00635105	00363059944	DRON:00087262
DRON:00635108	00597002402	DRON:00087266
DRON:00635109	58809032101	DRON:00087267
DRON:00635117	37808088078	DRON:00087270
DRON:00635122	30014001518	DRON:00087272
DRON:00635123	58809012901	DRON:00087273
DRON:00635124	00363054309	DRON:00087274
DRON:00635125	00363078252	DRON:00087275
DRON:00635126	00363078260	DRON:00087275
DRON:00635127	00363055707	DRON:00087277
DRON:00635128	00363055735	DRON:00087277
DRON:00635129	00363054609	DRON:00087279
DRON:00635130	52609600061	DRON:00087284
DRON:00635131	00132019012	DRON:00087286
DRON:00635132	00132019024	DRON:00087286
DRON:00635133	24488001350	DRON:00087287
DRON:00635138	64543002602	DRON:00087289
DRON:00635139	64543002690	DRON:00087289
DRON:00635142	37808040378	DRON:00087293
DRON:00635404	12830073916	DRON:00087294
DRON:00635405	12830081616	DRON:00087296
DRON:00635409	30014003101	DRON:00087300
DRON:00635413	00280808020	DRON:00087302
DRON:00635414	00280808025	DRON:00087302
DRON:00635415	37808018383	DRON:00087303
DRON:00635416	37808051771	DRON:00087303
DRON:00635557	66992029004	DRON:00087323
DRON:00635558	65193093957	DRON:00087324
DRON:00635559	49281021510	DRON:00087325
DRON:00635560	49281021515	DRON:00087326
DRON:00635564	52544007660	DRON:00087327
DRON:00635565	52544007730	DRON:00087328
DRON:00635566	10812028201	DRON:00087329
DRON:00635569	10812039601	DRON:00087330
DRON:00635608	67386031101	DRON:00087341
DRON:00635609	67386031201	DRON:00087342
DRON:00635610	67386031001	DRON:00087343
DRON:00635680	10742812001	DRON:00087349
DRON:00635681	10742813001	DRON:00087350
DRON:00635683	10819108001	DRON:00087351
DRON:00635684	10819108002	DRON:00087351
DRON:00635685	10819407502	DRON:00087351
DRON:00635686	10819407503	DRON:00087351
DRON:00635865	37808051626	DRON:00087372
DRON:00635866	37808051634	DRON:00087372
DRON:00635867	00132008112	DRON:00087373
DRON:00635868	00010448901	DRON:00087374
DRON:00635869	00010448902	DRON:00087374
DRON:00635894	00135053301	DRON:00069727
DRON:00635895	00135053302	DRON:00069727
DRON:00635896	00135053303	DRON:00069727
DRON:00635897	00135053304	DRON:00069727
DRON:00635898	00135053305	DRON:00069727
DRON:00635899	00135053308	DRON:00069727
DRON:00635900	00135053309	DRON:00069727
DRON:00635901	00135053310	DRON:00069727
DRON:00635902	00135053311	DRON:00069727
DRON:00635903	00766784750	DRON:00069727
DRON:00635913	67544015560	DRON:00070864
DRON:00635914	67544019645	DRON:00070865
DRON:00635915	67544019653	DRON:00070865
DRON:00635916	67544019660	DRON:00070865
DRON:00636151	21695004840	DRON:00071659
DRON:00636152	24338012213	DRON:00071950
DRON:00636153	63029090001	DRON:00072328
DRON:00636154	50436460602	DRON:00072361
DRON:00636155	50436460603	DRON:00072361
DRON:00636156	00135053201	DRON:00073313
DRON:00636157	00135053202	DRON:00073313
DRON:00636158	00135053203	DRON:00073313
DRON:00636159	00135053204	DRON:00073313
DRON:00636160	00135053205	DRON:00073313
DRON:00636161	00135053208	DRON:00073313
DRON:00636162	00135053209	DRON:00073313
DRON:00636163	00135053210	DRON:00073313
DRON:00636164	00135053211	DRON:00073313
DRON:00636165	00766784730	DRON:00073313
DRON:00636185	23900001147	DRON:00074562
DRON:00636186	00766117325	DRON:00074652
DRON:00636187	68258598703	DRON:00074738
DRON:00636188	65243025202	DRON:00074779
DRON:00636289	42254000110	DRON:00075474
DRON:00636313	16590081630	DRON:00075645
DRON:00636678	00187510001	DRON:00076016
DRON:00636679	00187510102	DRON:00076016
DRON:00636680	00187510203	DRON:00076016
DRON:00636681	00766041980	DRON:00076054
DRON:00636682	55154273000	DRON:00076069
DRON:00636710	54569625600	DRON:00076157
DRON:00636724	00179010204	DRON:00076348
DRON:00636725	00179010208	DRON:00076348
DRON:00636749	66794001925	DRON:00076665
DRON:00636804	50436652403	DRON:00077426
DRON:00636805	50436126503	DRON:00077428
DRON:00636806	50436652303	DRON:00077429
DRON:00636840	43353031180	DRON:00077970
DRON:00636844	00023024004	DRON:00078135
DRON:00636845	00023024021	DRON:00078135
DRON:00636846	00023066704	DRON:00078135
DRON:00636847	58016656301	DRON:00078135
DRON:00636854	54569625700	DRON:00078362
DRON:00636855	54569625800	DRON:00078365
DRON:00636860	64011021542	DRON:00078398
DRON:00636861	00004036509	DRON:00078472
DRON:00636862	00004036530	DRON:00078472
DRON:00636868	42254000467	DRON:00078536
DRON:00636872	10544059440	DRON:00078623
DRON:00636873	10544059528	DRON:00078624
DRON:00636877	67308010102	DRON:00079026
DRON:00636884	54569625000	DRON:00079444
DRON:00636887	16477050548	DRON:00079589
DRON:00636893	37000029417	DRON:00079810
DRON:00636896	00135009170	DRON:00079814
DRON:00636900	21695098210	DRON:00079850
DRON:00636903	50580012301	DRON:00079865
DRON:00636904	50580012350	DRON:00079865
DRON:00636905	50580019101	DRON:00079865
DRON:00636906	50580019102	DRON:00079865
DRON:00636907	50580019105	DRON:00079865
DRON:00636940	00187079247	DRON:00079951
DRON:00636941	00187079147	DRON:00079954
DRON:00636942	00187077147	DRON:00080052
DRON:00636943	00187077155	DRON:00080052
DRON:00636952	43353075960	DRON:00080134
DRON:00636953	43353075980	DRON:00080134
DRON:00636954	00187077247	DRON:00080139
DRON:00636965	16590063471	DRON:00080190
DRON:00636968	24338011413	DRON:00080642
DRON:00636982	54569625500	DRON:00080741
DRON:00637005	46581068001	DRON:00080770
DRON:00637006	46581068003	DRON:00080770
DRON:00637007	46581068015	DRON:00080770
DRON:00637008	46581068099	DRON:00080770
DRON:00637009	63629461101	DRON:00080794
DRON:00637010	63629461102	DRON:00080794
DRON:00637011	63629461103	DRON:00080794
DRON:00637039	63629459701	DRON:00080823
DRON:00637064	50436133201	DRON:00080876
DRON:00637065	50436362101	DRON:00080877
DRON:00637066	63629372201	DRON:00080877
DRON:00637102	54868625600	DRON:00081184
DRON:00637103	21695097301	DRON:00081186
DRON:00637118	54569625400	DRON:00081746
DRON:00637120	00487590110	DRON:00081778
DRON:00637228	68025005801	DRON:00082660
DRON:00637229	68025005810	DRON:00082660
DRON:00637273	29336075015	DRON:00082940
DRON:00637274	29336075075	DRON:00082940
DRON:00637296	60569055530	DRON:00083083
DRON:00637302	35356064505	DRON:00083193
DRON:00637322	00456341411	DRON:00083630
DRON:00637323	00456341463	DRON:00083630
DRON:00637324	00456342811	DRON:00083635
DRON:00637399	00178046545	DRON:00083923
DRON:00637401	00178048008	DRON:00084007
DRON:00637402	00178047045	DRON:00084014
DRON:00637404	00178047508	DRON:00084035
DRON:00637405	00178049012	DRON:00084037
DRON:00637406	00178049912	DRON:00084037
DRON:00637407	00766287589	DRON:00084068
DRON:00637408	54868630400	DRON:00084107
DRON:00637409	49999039507	DRON:00084146
DRON:00637410	35356000407	DRON:00084147
DRON:00637411	52584048627	DRON:00084151
DRON:00637412	52584048657	DRON:00084151
DRON:00637416	50436133101	DRON:00084179
DRON:00637419	52584046617	DRON:00084269
DRON:00637436	63029070001	DRON:00084456
DRON:00637437	63029072201	DRON:00084456
DRON:00637438	63029073301	DRON:00084456
DRON:00637452	54569625300	DRON:00084476
DRON:00637453	54569626300	DRON:00084476
DRON:00637521	00135022806	DRON:00084854
DRON:00637524	05238926360	DRON:00084915
DRON:00637580	10797097502	DRON:00085573
DRON:00637581	10797099501	DRON:00085573
DRON:00637582	10797099570	DRON:00085573
DRON:00637585	00363010104	DRON:00085657
DRON:00637596	00132000106	DRON:00085776
DRON:00637597	52959002803	DRON:00085843
DRON:00637610	75987001071	DRON:00086486
DRON:00637611	15071070422	DRON:00086520
DRON:00637614	00087076102	DRON:00086656
DRON:00637615	00087077141	DRON:00086656
DRON:00637616	00087077142	DRON:00086656
DRON:00637628	24338007202	DRON:00086947
DRON:00637633	35356064204	DRON:00086982
DRON:00637636	37808048462	DRON:00086994
DRON:00637637	37808048471	DRON:00086994
DRON:00637640	52083023104	DRON:00087019
DRON:00637641	52083023110	DRON:00087019
DRON:00637642	52083023116	DRON:00087019
DRON:00637645	66992028130	DRON:00087144
DRON:00637646	00074520603	DRON:00087211
DRON:00637647	00135011704	DRON:00087247
DRON:00637648	00135011787	DRON:00087247
DRON:00637649	49692090367	DRON:00087247
DRON:00637651	52609600006	DRON:00087284
DRON:00637652	52544007654	DRON:00087327
DRON:00637653	52544007754	DRON:00087328
DRON:00637654	10819407501	DRON:00087351
DRON:00637655	10819407505	DRON:00087351
DRON:00637658	65250013310	DRON:00087379
DRON:00637659	65250026620	DRON:00087379
DRON:00637661	00004036009	DRON:00087380
DRON:00637662	00004036030	DRON:00087380
DRON:00637663	61106153401	DRON:00087381
DRON:00637664	61106153402	DRON:00087381
DRON:00637665	61106153403	DRON:00087381
DRON:00637666	61106153404	DRON:00087381
DRON:00637667	11695447001	DRON:00087382
DRON:00637668	11789024910	DRON:00087382
DRON:00637669	50989028652	DRON:00087382
DRON:00637673	11695446901	DRON:00087383
DRON:00637674	11789024810	DRON:00087383
DRON:00637675	50989016353	DRON:00087383
DRON:00637676	57319044116	DRON:00087383
DRON:00637685	37808005027	DRON:00087384
DRON:00637686	37808005060	DRON:00087384
DRON:00637688	63783323301	DRON:00087385
DRON:00637701	10596013285	DRON:00087389
DRON:00637715	00363042553	DRON:00087391
DRON:00637743	00132002011	DRON:00087393
DRON:00637744	52429012301	DRON:00087394
DRON:00637749	49427016516	DRON:00087399
DRON:00637774	00095086006	DRON:00087401
DRON:00637853	66213054260	DRON:00087406
DRON:00637856	16477082001	DRON:00087407
DRON:00637857	16477082015	DRON:00087407
DRON:00637860	16477015201	DRON:00087409
DRON:00637861	16477016001	DRON:00087410
DRON:00637863	00280117524	DRON:00087412
DRON:00637864	00280117548	DRON:00087412
DRON:00637866	11695320001	DRON:00087413
DRON:00637867	49427041825	DRON:00087413
DRON:00637868	49427041936	DRON:00087413
DRON:00637869	57319048847	DRON:00087413
DRON:00637870	00273035844	DRON:00087414
DRON:00637871	00273037044	DRON:00087414
DRON:00637872	00273039344	DRON:00087414
DRON:00637875	67172079701	DRON:00087415
DRON:00637883	58232004901	DRON:00087416
DRON:00637884	58232004902	DRON:00087416
DRON:00637885	58232004906	DRON:00087416
DRON:00637886	37808034330	DRON:00087417
DRON:00637888	50881001060	DRON:00087418
DRON:00637889	50881000560	DRON:00087419
DRON:00637890	50881001560	DRON:00087420
DRON:00637891	50881002060	DRON:00087421
DRON:00637892	50881002560	DRON:00087422
DRON:00637899	49427043404	DRON:00087423
DRON:00637900	63654050020	DRON:00087424
DRON:00637901	16477040101	DRON:00087425
DRON:00637903	10797099172	DRON:00087426
DRON:00637904	50458057810	DRON:00087427
DRON:00637905	50458057830	DRON:00087427
DRON:00637906	50458057890	DRON:00087427
DRON:00637907	50458057910	DRON:00087428
DRON:00637908	50458057930	DRON:00087428
DRON:00637909	50458057990	DRON:00087428
DRON:00637910	50458057999	DRON:00087428
DRON:00637917	63029091101	DRON:00087429
DRON:00637919	61755000502	DRON:00087430
DRON:00637920	66902000104	DRON:00087431
DRON:00637921	66902000116	DRON:00087431
DRON:00637922	66902000127	DRON:00087431
DRON:00637923	66902000144	DRON:00087431
