Old IRI,New IRI
http://purl.obolibrary.org/obo/DRON_00019450,http://purl.obolibrary.org/obo/CHEBI_15727
http://purl.obolibrary.org/obo/DRON_00019451,http://purl.obolibrary.org/obo/CHEBI_71253
http://purl.obolibrary.org/obo/DRON_00019455,http://purl.obolibrary.org/obo/CHEBI_32020
http://purl.obolibrary.org/obo/DRON_00019456,http://purl.obolibrary.org/obo/CHEBI_71204
http://purl.obolibrary.org/obo/DRON_00019457,http://purl.obolibrary.org/obo/CHEBI_63635
http://purl.obolibrary.org/obo/DRON_00019458,http://purl.obolibrary.org/obo/CHEBI_82978
http://purl.obolibrary.org/obo/DRON_00019459,http://purl.obolibrary.org/obo/CHEBI_71229
http://purl.obolibrary.org/obo/DRON_00019466,http://purl.obolibrary.org/obo/CHEBI_71223
http://purl.obolibrary.org/obo/DRON_00019497,http://purl.obolibrary.org/obo/CHEBI_71219
http://purl.obolibrary.org/obo/DRON_00019499,http://purl.obolibrary.org/obo/CHEBI_85202
http://purl.obolibrary.org/obo/DRON_00019501,http://purl.obolibrary.org/obo/CHEBI_63606
http://purl.obolibrary.org/obo/DRON_00019502,http://purl.obolibrary.org/obo/CHEBI_61080
http://purl.obolibrary.org/obo/DRON_00019507,http://purl.obolibrary.org/obo/CHEBI_39171
http://purl.obolibrary.org/obo/DRON_00019519,http://purl.obolibrary.org/obo/CHEBI_78739
http://purl.obolibrary.org/obo/DRON_00019582,http://purl.obolibrary.org/obo/CHEBI_63624
http://purl.obolibrary.org/obo/DRON_00019616,http://purl.obolibrary.org/obo/CHEBI_34385
http://purl.obolibrary.org/obo/DRON_00019617,http://purl.obolibrary.org/obo/CHEBI_71193
http://purl.obolibrary.org/obo/DRON_00019799,http://purl.obolibrary.org/obo/CHEBI_71028
http://purl.obolibrary.org/obo/DRON_00019834,http://purl.obolibrary.org/obo/CHEBI_46859
http://purl.obolibrary.org/obo/DRON_00019860,http://purl.obolibrary.org/obo/CHEBI_78667
http://purl.obolibrary.org/obo/DRON_00019862,http://purl.obolibrary.org/obo/CHEBI_64455
http://purl.obolibrary.org/obo/DRON_00019865,http://purl.obolibrary.org/obo/CHEBI_135939
http://purl.obolibrary.org/obo/DRON_00019890,http://purl.obolibrary.org/obo/CHEBI_183823
http://purl.obolibrary.org/obo/DRON_00019892,http://purl.obolibrary.org/obo/CHEBI_63584
http://purl.obolibrary.org/obo/DRON_00019894,http://purl.obolibrary.org/obo/CHEBI_16436
http://purl.obolibrary.org/obo/DRON_00019903,http://purl.obolibrary.org/obo/CHEBI_71023
http://purl.obolibrary.org/obo/DRON_00019906,http://purl.obolibrary.org/obo/CHEBI_72449
http://purl.obolibrary.org/obo/DRON_00019907,http://purl.obolibrary.org/obo/CHEBI_62968
http://purl.obolibrary.org/obo/DRON_00019908,http://purl.obolibrary.org/obo/CHEBI_6908
http://purl.obolibrary.org/obo/DRON_00019914,http://purl.obolibrary.org/obo/CHEBI_177631
http://purl.obolibrary.org/obo/DRON_00019933,http://purl.obolibrary.org/obo/CHEBI_91829
http://purl.obolibrary.org/obo/DRON_00019939,http://purl.obolibrary.org/obo/CHEBI_85265
http://purl.obolibrary.org/obo/DRON_00019976,http://purl.obolibrary.org/obo/CHEBI_79935
http://purl.obolibrary.org/obo/DRON_00019977,http://purl.obolibrary.org/obo/CHEBI_76136
http://purl.obolibrary.org/obo/DRON_00019979,http://purl.obolibrary.org/obo/CHEBI_63115
http://purl.obolibrary.org/obo/DRON_00020006,http://purl.obolibrary.org/obo/CHEBI_70746
http://purl.obolibrary.org/obo/DRON_00020008,http://purl.obolibrary.org/obo/CHEBI_70729
http://purl.obolibrary.org/obo/DRON_00020009,http://purl.obolibrary.org/obo/CHEBI_70735
http://purl.obolibrary.org/obo/DRON_00020010,http://purl.obolibrary.org/obo/CHEBI_51230
http://purl.obolibrary.org/obo/DRON_00020015,http://purl.obolibrary.org/obo/CHEBI_71272
http://purl.obolibrary.org/obo/DRON_00020016,http://purl.obolibrary.org/obo/CHEBI_177562
http://purl.obolibrary.org/obo/DRON_00020017,http://purl.obolibrary.org/obo/CHEBI_63626
http://purl.obolibrary.org/obo/DRON_00020018,http://purl.obolibrary.org/obo/CHEBI_63587
http://purl.obolibrary.org/obo/DRON_00020021,http://purl.obolibrary.org/obo/CHEBI_601027
http://purl.obolibrary.org/obo/DRON_00020025,http://purl.obolibrary.org/obo/CHEBI_70707
http://purl.obolibrary.org/obo/DRON_00020039,http://purl.obolibrary.org/obo/CHEBI_47657
http://purl.obolibrary.org/obo/DRON_00020048,http://purl.obolibrary.org/obo/CHEBI_39211
http://purl.obolibrary.org/obo/DRON_00020078,http://purl.obolibrary.org/obo/CHEBI_92386
http://purl.obolibrary.org/obo/DRON_00020081,http://purl.obolibrary.org/obo/CHEBI_68642
http://purl.obolibrary.org/obo/DRON_00020084,http://purl.obolibrary.org/obo/CHEBI_59560
http://purl.obolibrary.org/obo/DRON_00020085,http://purl.obolibrary.org/obo/CHEBI_68621
http://purl.obolibrary.org/obo/DRON_00020088,http://purl.obolibrary.org/obo/CHEBI_68595
http://purl.obolibrary.org/obo/DRON_00020090,http://purl.obolibrary.org/obo/CHEBI_145701
http://purl.obolibrary.org/obo/DRON_00020091,http://purl.obolibrary.org/obo/CHEBI_32003
http://purl.obolibrary.org/obo/DRON_00020093,http://purl.obolibrary.org/obo/CHEBI_68590
http://purl.obolibrary.org/obo/DRON_00020096,http://purl.obolibrary.org/obo/CHEBI_68584
http://purl.obolibrary.org/obo/DRON_00020099,http://purl.obolibrary.org/obo/CHEBI_68579
http://purl.obolibrary.org/obo/DRON_00020100,http://purl.obolibrary.org/obo/CHEBI_68575
http://purl.obolibrary.org/obo/DRON_00020101,http://purl.obolibrary.org/obo/CHEBI_31306
http://purl.obolibrary.org/obo/DRON_00020111,http://purl.obolibrary.org/obo/CHEBI_68558
http://purl.obolibrary.org/obo/DRON_00020128,http://purl.obolibrary.org/obo/CHEBI_68606
http://purl.obolibrary.org/obo/DRON_00020131,http://purl.obolibrary.org/obo/CHEBI_63637
http://purl.obolibrary.org/obo/DRON_00020137,http://purl.obolibrary.org/obo/CHEBI_68556
http://purl.obolibrary.org/obo/DRON_00020139,http://purl.obolibrary.org/obo/CHEBI_64310
http://purl.obolibrary.org/obo/DRON_00020140,http://purl.obolibrary.org/obo/CHEBI_33235
http://purl.obolibrary.org/obo/DRON_00020144,http://purl.obolibrary.org/obo/CHEBI_27881
http://purl.obolibrary.org/obo/DRON_00020165,http://purl.obolibrary.org/obo/CHEBI_66919
http://purl.obolibrary.org/obo/DRON_00020174,http://purl.obolibrary.org/obo/CHEBI_68850
http://purl.obolibrary.org/obo/DRON_00020175,http://purl.obolibrary.org/obo/CHEBI_82960
http://purl.obolibrary.org/obo/DRON_00020176,http://purl.obolibrary.org/obo/CHEBI_27013
http://purl.obolibrary.org/obo/DRON_00020177,http://purl.obolibrary.org/obo/CHEBI_367163
http://purl.obolibrary.org/obo/DRON_00020183,http://purl.obolibrary.org/obo/CHEBI_66913
http://purl.obolibrary.org/obo/DRON_00020187,http://purl.obolibrary.org/obo/CHEBI_66903
http://purl.obolibrary.org/obo/DRON_00020188,http://purl.obolibrary.org/obo/CHEBI_66910
http://purl.obolibrary.org/obo/DRON_00020189,http://purl.obolibrary.org/obo/CHEBI_68610
http://purl.obolibrary.org/obo/DRON_00020190,http://purl.obolibrary.org/obo/CHEBI_66901
http://purl.obolibrary.org/obo/DRON_00020192,http://purl.obolibrary.org/obo/CHEBI_28940
http://purl.obolibrary.org/obo/DRON_00020193,http://purl.obolibrary.org/obo/CHEBI_66899
http://purl.obolibrary.org/obo/DRON_00020203,http://purl.obolibrary.org/obo/CHEBI_66889
http://purl.obolibrary.org/obo/DRON_00020205,http://purl.obolibrary.org/obo/CHEBI_76269
http://purl.obolibrary.org/obo/DRON_00020207,http://purl.obolibrary.org/obo/CHEBI_183811
http://purl.obolibrary.org/obo/DRON_00020208,http://purl.obolibrary.org/obo/CHEBI_5870
http://purl.obolibrary.org/obo/DRON_00020209,http://purl.obolibrary.org/obo/CHEBI_149773
http://purl.obolibrary.org/obo/DRON_00020210,http://purl.obolibrary.org/obo/CHEBI_45571
http://purl.obolibrary.org/obo/DRON_00020212,http://purl.obolibrary.org/obo/CHEBI_66876
http://purl.obolibrary.org/obo/DRON_00020250,http://purl.obolibrary.org/obo/CHEBI_16134
http://purl.obolibrary.org/obo/DRON_00020254,http://purl.obolibrary.org/obo/CHEBI_65353
http://purl.obolibrary.org/obo/DRON_00020255,http://purl.obolibrary.org/obo/CHEBI_65349
http://purl.obolibrary.org/obo/DRON_00020261,http://purl.obolibrary.org/obo/CHEBI_65347
http://purl.obolibrary.org/obo/DRON_00020262,http://purl.obolibrary.org/obo/CHEBI_65346
http://purl.obolibrary.org/obo/DRON_00020278,http://purl.obolibrary.org/obo/CHEBI_84883
http://purl.obolibrary.org/obo/DRON_00020280,http://purl.obolibrary.org/obo/CHEBI_82596
http://purl.obolibrary.org/obo/DRON_00020281,http://purl.obolibrary.org/obo/CHEBI_31536
http://purl.obolibrary.org/obo/DRON_00020282,http://purl.obolibrary.org/obo/CHEBI_63717
http://purl.obolibrary.org/obo/DRON_00020283,http://purl.obolibrary.org/obo/CHEBI_72291
http://purl.obolibrary.org/obo/DRON_00020284,http://purl.obolibrary.org/obo/CHEBI_72289
http://purl.obolibrary.org/obo/DRON_00020285,http://purl.obolibrary.org/obo/CHEBI_68534
http://purl.obolibrary.org/obo/DRON_00020286,http://purl.obolibrary.org/obo/CHEBI_68551
http://purl.obolibrary.org/obo/DRON_00020287,http://purl.obolibrary.org/obo/CHEBI_39112
http://purl.obolibrary.org/obo/DRON_00020290,http://purl.obolibrary.org/obo/CHEBI_136009
http://purl.obolibrary.org/obo/DRON_00020297,http://purl.obolibrary.org/obo/CHEBI_113451
http://purl.obolibrary.org/obo/DRON_00020298,http://purl.obolibrary.org/obo/CHEBI_135935
http://purl.obolibrary.org/obo/DRON_00020306,http://purl.obolibrary.org/obo/CHEBI_23872
http://purl.obolibrary.org/obo/DRON_00020307,http://purl.obolibrary.org/obo/CHEBI_68540
http://purl.obolibrary.org/obo/DRON_00020308,http://purl.obolibrary.org/obo/CHEBI_177570
http://purl.obolibrary.org/obo/DRON_00020309,http://purl.obolibrary.org/obo/CHEBI_68647
http://purl.obolibrary.org/obo/DRON_00020312,http://purl.obolibrary.org/obo/CHEBI_191255
http://purl.obolibrary.org/obo/DRON_00020314,http://purl.obolibrary.org/obo/CHEBI_71013
http://purl.obolibrary.org/obo/DRON_00020315,http://purl.obolibrary.org/obo/CHEBI_71200
http://purl.obolibrary.org/obo/DRON_00020319,http://purl.obolibrary.org/obo/CHEBI_72317
http://purl.obolibrary.org/obo/DRON_00020322,http://purl.obolibrary.org/obo/CHEBI_72312
http://purl.obolibrary.org/obo/DRON_00723181,http://purl.obolibrary.org/obo/CHEBI_33709
http://purl.obolibrary.org/obo/DRON_00723182,http://purl.obolibrary.org/obo/CHEBI_133326
http://purl.obolibrary.org/obo/DRON_00723183,http://purl.obolibrary.org/obo/CHEBI_22984
http://purl.obolibrary.org/obo/DRON_00723184,http://purl.obolibrary.org/obo/CHEBI_82297
http://purl.obolibrary.org/obo/DRON_00723185,http://purl.obolibrary.org/obo/CHEBI_16113
http://purl.obolibrary.org/obo/DRON_00723186,http://purl.obolibrary.org/obo/CHEBI_25107
http://purl.obolibrary.org/obo/DRON_00723187,http://purl.obolibrary.org/obo/CHEBI_59732
http://purl.obolibrary.org/obo/DRON_00723189,http://purl.obolibrary.org/obo/CHEBI_26708
http://purl.obolibrary.org/obo/DRON_00723191,http://purl.obolibrary.org/obo/CHEBI_27363
http://purl.obolibrary.org/obo/DRON_00723192,http://purl.obolibrary.org/obo/CHEBI_134750
http://purl.obolibrary.org/obo/DRON_00723193,http://purl.obolibrary.org/obo/CHEBI_41308
http://purl.obolibrary.org/obo/DRON_00723195,http://purl.obolibrary.org/obo/CHEBI_131526
http://purl.obolibrary.org/obo/DRON_00723196,http://purl.obolibrary.org/obo/CHEBI_37583
http://purl.obolibrary.org/obo/DRON_00723198,http://purl.obolibrary.org/obo/CHEBI_32154
http://purl.obolibrary.org/obo/DRON_00723199,http://purl.obolibrary.org/obo/CHEBI_134751
http://purl.obolibrary.org/obo/DRON_00723200,http://purl.obolibrary.org/obo/CHEBI_18248
http://purl.obolibrary.org/obo/DRON_00723202,http://purl.obolibrary.org/obo/CHEBI_17996
http://purl.obolibrary.org/obo/DRON_00723203,http://purl.obolibrary.org/obo/CHEBI_74475
http://purl.obolibrary.org/obo/DRON_00723207,http://purl.obolibrary.org/obo/CHEBI_59607
http://purl.obolibrary.org/obo/DRON_00723214,http://purl.obolibrary.org/obo/CHEBI_35780
http://purl.obolibrary.org/obo/DRON_00723217,http://purl.obolibrary.org/obo/CHEBI_62995
http://purl.obolibrary.org/obo/DRON_00723220,http://purl.obolibrary.org/obo/CHEBI_7307
http://purl.obolibrary.org/obo/DRON_00723221,http://purl.obolibrary.org/obo/CHEBI_53700
http://purl.obolibrary.org/obo/DRON_00723224,http://purl.obolibrary.org/obo/CHEBI_9405
http://purl.obolibrary.org/obo/DRON_00723282,http://purl.obolibrary.org/obo/CHEBI_88542
http://purl.obolibrary.org/obo/DRON_00723285,http://purl.obolibrary.org/obo/CHEBI_34675
http://purl.obolibrary.org/obo/DRON_00723289,http://purl.obolibrary.org/obo/CHEBI_62823
http://purl.obolibrary.org/obo/DRON_00723296,http://purl.obolibrary.org/obo/CHEBI_35026
http://purl.obolibrary.org/obo/DRON_00723321,http://purl.obolibrary.org/obo/CHEBI_991
http://purl.obolibrary.org/obo/DRON_00723341,http://purl.obolibrary.org/obo/CHEBI_79395
http://purl.obolibrary.org/obo/DRON_00723469,http://purl.obolibrary.org/obo/CHEBI_52683
http://purl.obolibrary.org/obo/DRON_00723472,http://purl.obolibrary.org/obo/CHEBI_83501
http://purl.obolibrary.org/obo/DRON_00723474,http://purl.obolibrary.org/obo/CHEBI_37808
http://purl.obolibrary.org/obo/DRON_00723480,http://purl.obolibrary.org/obo/CHEBI_168398
http://purl.obolibrary.org/obo/DRON_00723482,http://purl.obolibrary.org/obo/CHEBI_17790
http://purl.obolibrary.org/obo/DRON_00723485,http://purl.obolibrary.org/obo/CHEBI_50819
http://purl.obolibrary.org/obo/DRON_00723489,http://purl.obolibrary.org/obo/CHEBI_28885
http://purl.obolibrary.org/obo/DRON_00723490,http://purl.obolibrary.org/obo/CHEBI_174175
http://purl.obolibrary.org/obo/DRON_00723493,http://purl.obolibrary.org/obo/CHEBI_136012
http://purl.obolibrary.org/obo/DRON_00723495,http://purl.obolibrary.org/obo/CHEBI_52053
http://purl.obolibrary.org/obo/DRON_00723501,http://purl.obolibrary.org/obo/CHEBI_136014
http://purl.obolibrary.org/obo/DRON_00723502,http://purl.obolibrary.org/obo/CHEBI_73504
http://purl.obolibrary.org/obo/DRON_00723506,http://purl.obolibrary.org/obo/CHEBI_87192
http://purl.obolibrary.org/obo/DRON_00723513,http://purl.obolibrary.org/obo/CHEBI_10607
http://purl.obolibrary.org/obo/DRON_00723514,http://purl.obolibrary.org/obo/CHEBI_40572
http://purl.obolibrary.org/obo/DRON_00723521,http://purl.obolibrary.org/obo/CHEBI_156496
http://purl.obolibrary.org/obo/DRON_00723524,http://purl.obolibrary.org/obo/CHEBI_84262
http://purl.obolibrary.org/obo/DRON_00723525,http://purl.obolibrary.org/obo/CHEBI_63555
http://purl.obolibrary.org/obo/DRON_00723526,http://purl.obolibrary.org/obo/CHEBI_17306
http://purl.obolibrary.org/obo/DRON_00723529,http://purl.obolibrary.org/obo/CHEBI_27082
http://purl.obolibrary.org/obo/DRON_00723530,http://purl.obolibrary.org/obo/CHEBI_48107
http://purl.obolibrary.org/obo/DRON_00723533,http://purl.obolibrary.org/obo/CHEBI_75584
http://purl.obolibrary.org/obo/DRON_00723536,http://purl.obolibrary.org/obo/CHEBI_28984
http://purl.obolibrary.org/obo/DRON_00723538,http://purl.obolibrary.org/obo/CHEBI_30853
http://purl.obolibrary.org/obo/DRON_00723539,http://purl.obolibrary.org/obo/CHEBI_615597
http://purl.obolibrary.org/obo/DRON_00723540,http://purl.obolibrary.org/obo/CHEBI_2877
http://purl.obolibrary.org/obo/DRON_00723541,http://purl.obolibrary.org/obo/CHEBI_190294
http://purl.obolibrary.org/obo/DRON_00723544,http://purl.obolibrary.org/obo/CHEBI_15767
http://purl.obolibrary.org/obo/DRON_00723545,http://purl.obolibrary.org/obo/CHEBI_78002
http://purl.obolibrary.org/obo/DRON_00723550,http://purl.obolibrary.org/obo/CHEBI_37830
http://purl.obolibrary.org/obo/DRON_00723552,http://purl.obolibrary.org/obo/CHEBI_135312
http://purl.obolibrary.org/obo/DRON_00723554,http://purl.obolibrary.org/obo/CHEBI_48408
http://purl.obolibrary.org/obo/DRON_00723557,http://purl.obolibrary.org/obo/CHEBI_63554
http://purl.obolibrary.org/obo/DRON_00723579,http://purl.obolibrary.org/obo/CHEBI_55365
http://purl.obolibrary.org/obo/DRON_00723583,http://purl.obolibrary.org/obo/CHEBI_137426
http://purl.obolibrary.org/obo/DRON_00723598,http://purl.obolibrary.org/obo/CHEBI_27836
http://purl.obolibrary.org/obo/DRON_00723620,http://purl.obolibrary.org/obo/CHEBI_28063
http://purl.obolibrary.org/obo/DRON_00723623,http://purl.obolibrary.org/obo/CHEBI_28887
http://purl.obolibrary.org/obo/DRON_00723633,http://purl.obolibrary.org/obo/CHEBI_174368
http://purl.obolibrary.org/obo/DRON_00723637,http://purl.obolibrary.org/obo/CHEBI_169371
http://purl.obolibrary.org/obo/DRON_00723648,http://purl.obolibrary.org/obo/CHEBI_68889
http://purl.obolibrary.org/obo/DRON_00723650,http://purl.obolibrary.org/obo/CHEBI_70479
http://purl.obolibrary.org/obo/DRON_00723651,http://purl.obolibrary.org/obo/CHEBI_16052
http://purl.obolibrary.org/obo/DRON_00723665,http://purl.obolibrary.org/obo/CHEBI_17169
http://purl.obolibrary.org/obo/DRON_00723670,http://purl.obolibrary.org/obo/CHEBI_60424
http://purl.obolibrary.org/obo/DRON_00723672,http://purl.obolibrary.org/obo/CHEBI_4853
http://purl.obolibrary.org/obo/DRON_00723673,http://purl.obolibrary.org/obo/CHEBI_27750
http://purl.obolibrary.org/obo/DRON_00723675,http://purl.obolibrary.org/obo/CHEBI_169105
http://purl.obolibrary.org/obo/DRON_00723676,http://purl.obolibrary.org/obo/CHEBI_18153
http://purl.obolibrary.org/obo/DRON_00723677,http://purl.obolibrary.org/obo/CHEBI_168721
http://purl.obolibrary.org/obo/DRON_00723678,http://purl.obolibrary.org/obo/CHEBI_30742
http://purl.obolibrary.org/obo/DRON_00723679,http://purl.obolibrary.org/obo/CHEBI_46788
http://purl.obolibrary.org/obo/DRON_00723691,http://purl.obolibrary.org/obo/CHEBI_176825
http://purl.obolibrary.org/obo/DRON_00723692,http://purl.obolibrary.org/obo/CHEBI_35019
http://purl.obolibrary.org/obo/DRON_00723693,http://purl.obolibrary.org/obo/CHEBI_76978
http://purl.obolibrary.org/obo/DRON_00723723,http://purl.obolibrary.org/obo/CHEBI_36592
http://purl.obolibrary.org/obo/DRON_00723726,http://purl.obolibrary.org/obo/CHEBI_168845
http://purl.obolibrary.org/obo/DRON_00723732,http://purl.obolibrary.org/obo/CHEBI_189044
http://purl.obolibrary.org/obo/DRON_00723734,http://purl.obolibrary.org/obo/CHEBI_495055
http://purl.obolibrary.org/obo/DRON_00723735,http://purl.obolibrary.org/obo/CHEBI_34288
http://purl.obolibrary.org/obo/DRON_00723736,http://purl.obolibrary.org/obo/CHEBI_62946
http://purl.obolibrary.org/obo/DRON_00723737,http://purl.obolibrary.org/obo/CHEBI_15727
http://purl.obolibrary.org/obo/DRON_00723738,http://purl.obolibrary.org/obo/CHEBI_35255
http://purl.obolibrary.org/obo/DRON_00723739,http://purl.obolibrary.org/obo/CHEBI_78886
http://purl.obolibrary.org/obo/DRON_00723741,http://purl.obolibrary.org/obo/CHEBI_64736
http://purl.obolibrary.org/obo/DRON_00723742,http://purl.obolibrary.org/obo/CHEBI_34687
http://purl.obolibrary.org/obo/DRON_00723743,http://purl.obolibrary.org/obo/CHEBI_82661
http://purl.obolibrary.org/obo/DRON_00723744,http://purl.obolibrary.org/obo/CHEBI_23866
http://purl.obolibrary.org/obo/DRON_00723745,http://purl.obolibrary.org/obo/CHEBI_474859
http://purl.obolibrary.org/obo/DRON_00723746,http://purl.obolibrary.org/obo/CHEBI_32879
http://purl.obolibrary.org/obo/DRON_00723747,http://purl.obolibrary.org/obo/CHEBI_18422
http://purl.obolibrary.org/obo/DRON_00723750,http://purl.obolibrary.org/obo/CHEBI_40585
http://purl.obolibrary.org/obo/DRON_00723751,http://purl.obolibrary.org/obo/CHEBI_18219
http://purl.obolibrary.org/obo/DRON_00723752,http://purl.obolibrary.org/obo/CHEBI_23316
http://purl.obolibrary.org/obo/DRON_00723754,http://purl.obolibrary.org/obo/CHEBI_69438
http://purl.obolibrary.org/obo/DRON_00723756,http://purl.obolibrary.org/obo/CHEBI_77417
http://purl.obolibrary.org/obo/DRON_00723758,http://purl.obolibrary.org/obo/CHEBI_76359
http://purl.obolibrary.org/obo/DRON_00723759,http://purl.obolibrary.org/obo/CHEBI_32598
http://purl.obolibrary.org/obo/DRON_00723760,http://purl.obolibrary.org/obo/CHEBI_28600
http://purl.obolibrary.org/obo/DRON_00723761,http://purl.obolibrary.org/obo/CHEBI_17201
http://purl.obolibrary.org/obo/DRON_00723762,http://purl.obolibrary.org/obo/CHEBI_15611
http://purl.obolibrary.org/obo/DRON_00723763,http://purl.obolibrary.org/obo/CHEBI_165211
http://purl.obolibrary.org/obo/DRON_00723764,http://purl.obolibrary.org/obo/CHEBI_89886
http://purl.obolibrary.org/obo/DRON_00723765,http://purl.obolibrary.org/obo/CHEBI_28123
http://purl.obolibrary.org/obo/DRON_00723768,http://purl.obolibrary.org/obo/CHEBI_34698
http://purl.obolibrary.org/obo/DRON_00723769,http://purl.obolibrary.org/obo/CHEBI_143266
http://purl.obolibrary.org/obo/DRON_00723771,http://purl.obolibrary.org/obo/CHEBI_52334
http://purl.obolibrary.org/obo/DRON_00723774,http://purl.obolibrary.org/obo/CHEBI_131383
http://purl.obolibrary.org/obo/DRON_00723775,http://purl.obolibrary.org/obo/CHEBI_16109
http://purl.obolibrary.org/obo/DRON_00723776,http://purl.obolibrary.org/obo/CHEBI_30363
http://purl.obolibrary.org/obo/DRON_00723777,http://purl.obolibrary.org/obo/CHEBI_35702
http://purl.obolibrary.org/obo/DRON_00723778,http://purl.obolibrary.org/obo/CHEBI_4640
http://purl.obolibrary.org/obo/DRON_00723779,http://purl.obolibrary.org/obo/CHEBI_48235
http://purl.obolibrary.org/obo/DRON_00723781,http://purl.obolibrary.org/obo/CHEBI_50820
http://purl.obolibrary.org/obo/DRON_00723782,http://purl.obolibrary.org/obo/CHEBI_46645
http://purl.obolibrary.org/obo/DRON_00723783,http://purl.obolibrary.org/obo/CHEBI_68428
http://purl.obolibrary.org/obo/DRON_00723784,http://purl.obolibrary.org/obo/CHEBI_25140
http://purl.obolibrary.org/obo/DRON_00723786,http://purl.obolibrary.org/obo/CHEBI_181906
http://purl.obolibrary.org/obo/DRON_00723787,http://purl.obolibrary.org/obo/CHEBI_16464
http://purl.obolibrary.org/obo/DRON_00723789,http://purl.obolibrary.org/obo/CHEBI_183688
http://purl.obolibrary.org/obo/DRON_00723790,http://purl.obolibrary.org/obo/CHEBI_183394
http://purl.obolibrary.org/obo/DRON_00723792,http://purl.obolibrary.org/obo/CHEBI_186221
http://purl.obolibrary.org/obo/DRON_00723793,http://purl.obolibrary.org/obo/CHEBI_45895
http://purl.obolibrary.org/obo/DRON_00723794,http://purl.obolibrary.org/obo/CHEBI_74537
http://purl.obolibrary.org/obo/DRON_00723796,http://purl.obolibrary.org/obo/CHEBI_46961
http://purl.obolibrary.org/obo/DRON_00723801,http://purl.obolibrary.org/obo/CHEBI_61468
http://purl.obolibrary.org/obo/DRON_00723803,http://purl.obolibrary.org/obo/CHEBI_34056
http://purl.obolibrary.org/obo/DRON_00723805,http://purl.obolibrary.org/obo/CHEBI_69188
http://purl.obolibrary.org/obo/DRON_00723814,http://purl.obolibrary.org/obo/CHEBI_31678
http://purl.obolibrary.org/obo/DRON_00723820,http://purl.obolibrary.org/obo/CHEBI_34711
http://purl.obolibrary.org/obo/DRON_00723836,http://purl.obolibrary.org/obo/CHEBI_53587
http://purl.obolibrary.org/obo/DRON_00723838,http://purl.obolibrary.org/obo/CHEBI_184756
http://purl.obolibrary.org/obo/DRON_00723841,http://purl.obolibrary.org/obo/CHEBI_60720
http://purl.obolibrary.org/obo/DRON_00723844,http://purl.obolibrary.org/obo/CHEBI_190605
http://purl.obolibrary.org/obo/DRON_00723848,http://purl.obolibrary.org/obo/CHEBI_150326
http://purl.obolibrary.org/obo/DRON_00723857,http://purl.obolibrary.org/obo/CHEBI_72296
http://purl.obolibrary.org/obo/DRON_00723859,http://purl.obolibrary.org/obo/CHEBI_35064
http://purl.obolibrary.org/obo/DRON_00723860,http://purl.obolibrary.org/obo/CHEBI_76018
http://purl.obolibrary.org/obo/DRON_00723861,http://purl.obolibrary.org/obo/CHEBI_85083
http://purl.obolibrary.org/obo/DRON_00723862,http://purl.obolibrary.org/obo/CHEBI_82702
http://purl.obolibrary.org/obo/DRON_00723864,http://purl.obolibrary.org/obo/CHEBI_144421
http://purl.obolibrary.org/obo/DRON_00723865,http://purl.obolibrary.org/obo/CHEBI_134719
http://purl.obolibrary.org/obo/DRON_00723867,http://purl.obolibrary.org/obo/CHEBI_50883
http://purl.obolibrary.org/obo/DRON_00723879,http://purl.obolibrary.org/obo/CHEBI_78886
http://purl.obolibrary.org/obo/DRON_00723884,http://purl.obolibrary.org/obo/CHEBI_178256
http://purl.obolibrary.org/obo/DRON_00723886,http://purl.obolibrary.org/obo/CHEBI_146185
http://purl.obolibrary.org/obo/DRON_00723895,http://purl.obolibrary.org/obo/CHEBI_131762
http://purl.obolibrary.org/obo/DRON_00723901,http://purl.obolibrary.org/obo/CHEBI_65242
http://purl.obolibrary.org/obo/DRON_00723904,http://purl.obolibrary.org/obo/CHEBI_83503
http://purl.obolibrary.org/obo/DRON_00723921,http://purl.obolibrary.org/obo/CHEBI_32027
http://purl.obolibrary.org/obo/DRON_00723934,http://purl.obolibrary.org/obo/CHEBI_82482
http://purl.obolibrary.org/obo/DRON_00723940,http://purl.obolibrary.org/obo/CHEBI_17231
http://purl.obolibrary.org/obo/DRON_00723942,http://purl.obolibrary.org/obo/CHEBI_18305
http://purl.obolibrary.org/obo/DRON_00723945,http://purl.obolibrary.org/obo/CHEBI_53423
http://purl.obolibrary.org/obo/DRON_00723948,http://purl.obolibrary.org/obo/CHEBI_28619
http://purl.obolibrary.org/obo/DRON_00723949,http://purl.obolibrary.org/obo/CHEBI_28057
http://purl.obolibrary.org/obo/DRON_00723952,http://purl.obolibrary.org/obo/CHEBI_75627
http://purl.obolibrary.org/obo/DRON_00723961,http://purl.obolibrary.org/obo/CHEBI_143768
http://purl.obolibrary.org/obo/DRON_00723962,http://purl.obolibrary.org/obo/CHEBI_53753
http://purl.obolibrary.org/obo/DRON_00723963,http://purl.obolibrary.org/obo/CHEBI_77393
http://purl.obolibrary.org/obo/DRON_00723964,http://purl.obolibrary.org/obo/CHEBI_38685
http://purl.obolibrary.org/obo/DRON_00723965,http://purl.obolibrary.org/obo/CHEBI_46916
http://purl.obolibrary.org/obo/DRON_00723966,http://purl.obolibrary.org/obo/CHEBI_18346
http://purl.obolibrary.org/obo/DRON_00723967,http://purl.obolibrary.org/obo/CHEBI_26876
